index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
569,892.84,1.526,-193.271,55.236,-259.134,55.236,-2.03,88.5,18.97,68.3,4.75,0.00,4.75
570,894.39,1.548,-194.650,55.205,-258.432,55.205,-2.01,90.0,19.25,69.3,5.10,0.00,5.10
571,895.90,1.512,-195.986,55.173,-257.725,55.173,-2.16,91.2,19.51,70.2,5.40,0.00,5.40
572,897.43,1.532,-197.328,55.138,-256.986,55.138,-2.23,91.3,19.77,71.2,5.75,0.00,5.75
573,898.98,1.554,-198.676,55.100,-256.214,55.100,-2.50,90.5,20.05,72.2,6.15,0.00,6.15
574,900.50,1.514,-199.975,55.064,-255.439,55.064,-2.37,91.0,20.31,73.1,6.50,99.65,106.15
575,902.03,1.533,-201.278,55.026,-254.632,55.026,-2.43,91.9,20.57,74.0,6.85,97.20,104.05
576,903.58,1.552,-202.583,54.988,-253.793,54.988,-2.50,92.8,20.81,74.9,6.90,98.60,105.50
577,905.09,1.508,-203.838,54.949,-252.957,54.949,-2.55,94.9,21.07,75.9,6.85,92.30,99.15
578,906.62,1.527,-205.092,54.914,-252.088,54.914,-2.30,98.3,21.31,76.7,7.15,90.10,97.25
579,908.16,1.545,-206.348,54.879,-251.189,54.879,-2.25,101.1,21.58,77.7,7.50,88.15,95.65
580,909.73,1.563,-207.606,54.839,-250.262,54.839,-2.59,102.9,21.84,78.6,7.80,86.35,94.15
581,911.24,1.516,-208.812,54.797,-249.345,54.797,-2.78,105.5,22.09,79.5,8.05,84.60,92.65
582,912.78,1.533,-210.019,54.753,-248.400,54.753,-2.85,107.9,22.34,80.4,8.30,82.95,91.25
583,914.33,1.550,-211.224,54.708,-247.427,54.708,-2.88,110.2,22.59,81.3,8.55,81.30,89.85
584,915.89,1.568,-212.429,54.663,-246.425,54.663,-2.92,112.2,22.84,82.2,8.80,79.75,88.55
585,917.41,1.516,-213.580,54.618,-245.440,54.618,-2.95,115.4,23.09,83.1,9.00,78.30,87.30
586,918.94,1.532,-214.731,54.571,-244.429,54.571,-3.07,117.4,23.33,84.0,9.20,76.95,86.15
587,920.49,1.549,-215.882,54.520,-243.394,54.520,-3.28,118.4,23.58,84.9,9.40,75.70,85.10
588,922.06,1.565,-217.031,54.465,-242.333,54.465,-3.54,118.5,23.83,85.8,9.60,74.45,84.05
589,923.57,1.509,-218.126,54.408,-241.296,54.408,-3.73,118.5,24.07,86.7,9.75,73.25,83.00
590,925.09,1.525,-219.219,54.351,-240.233,54.351,-3.80,118.0,24.33,87.6,9.90,72.10,82.00
591,926.63,1.540,-220.307,54.294,-239.144,54.294,-3.68,118.8,24.57,88.4,10.05,70.95,81.00
592,928.19,1.556,-221.393,54.232,-238.031,54.232,-3.99,119.9,24.82,89.3,10.20,69.90,80.10
593,929.76,1.571,-222.474,54.167,-236.893,54.167,-4.14,122.1,25.06,90.2,10.35,68.85,79.20
594,931.27,1.512,-223.500,54.101,-235.785,54.101,-4.35,125.2,25.32,91.1,10.45,67.85,78.30
595,932.80,1.527,-224.522,54.035,-234.653,54.035,-4.34,129.9,25.56,92.0,10.55,7.55,18.10
596,934.34,1.541,-225.540,53.966,-233.497,53.966,-4.50,135.8,25.81,92.9,10.65,7.40,18.05
597,935.90,1.556,-226.554,53.894,-232.319,53.894,-4.60,144.2,26.05,93.8,10.75,7.30,18.05
598,937.47,1.572,-227.565,53.821,-231.119,53.821,-4.70,155.1,26.32,94.7,10.85,7.20,18.05
599,938.98,1.507,-228.523,53.751,-229.957,53.751,-4.64,169.3,26.56,95.6,10.90,7.10,18.00
600,940.50,1.521,-229.479,53.681,-228.776,53.681,-4.55,184.2,26.81,96.5,11.00,7.00,18.00
601,942.03,1.535,-230.434,53.609,-227.576,53.609,-4.71,200.0,27.04,97.3,11.05,6.95,18.00
602,943.58,1.548,-231.389,53.534,-226.360,53.534,-4.89,213.5,27.26,98.1,11.10,6.90,18.00
603,945.14,1.562,-232.344,53.453,-225.127,53.453,-5.15,224.4,27.52,99.1,11.15,6.85,18.00
604,946.72,1.576,-233.299,53.372,-223.875,53.372,-5.16,229.3,27.77,100.0,11.15,6.85,18.00
605,948.22,1.506,-234.203,53.295,-222.673,53.295,-5.16,235.2,27.99,100.8,11.20,6.85,18.05
606,949.74,1.518,-235.107,53.212,-221.457,53.212,-5.45,239.6,28.23,101.6,11.20,6.80,18.00
607,951.27,1.530,-236.010,53.128,-220.225,53.128,-5.52,245.4,28.43,102.3,11.25,6.85,18.10
608,952.82,1.544,-236.914,53.040,-218.976,53.040,-5.70,253.1,28.71,103.4,11.25,6.85,18.10
609,954.37,1.557,-237.816,52.954,-217.710,52.954,-5.50,267.5,28.95,104.2,11.25,6.80,18.05
610,955.94,1.570,-238.718,52.868,-216.428,52.868,-5.51,283.5,29.19,105.1,11.25,6.75,18.00
611,957.53,1.584,-239.622,52.778,-215.130,52.778,-5.67,302.3,29.46,106.0,11.25,6.70,17.95
612,959.04,1.509,-240.476,52.692,-213.889,52.692,-5.70,325.2,29.71,107.0,11.25,6.65,17.90
613,960.56,1.522,-241.332,52.604,-212.634,52.604,-5.80,345.6,29.98,107.9,11.30,6.65,17.95
614,962.10,1.536,-242.191,52.514,-211.363,52.514,-5.88,360.5,30.26,108.9,11.30,6.60,17.90
615,963.65,1.551,-243.053,52.422,-210.077,52.422,-5.96,369.6,30.56,110.0,11.30,6.60,17.90
616,965.21,1.567,-243.918,52.328,-208.773,52.328,-6.03,376.3,30.87,111.1,11.30,6.60,17.90
617,966.80,1.582,-244.786,52.232,-207.454,52.232,-6.05,376.9,31.17,112.2,11.30,6.60,17.90
618,968.30,1.504,-245.606,52.140,-206.196,52.140,-6.10,380.7,31.46,113.3,11.30,6.60,17.90
619,969.82,1.518,-246.429,52.048,-204.925,52.048,-6.10,382.9,31.76,114.3,11.30,6.60,17.90
620,971.35,1.532,-247.254,51.956,-203.637,51.956,-6.04,385.8,32.05,115.4,11.30,6.60,17.90
621,972.90,1.546,-248.081,51.863,-202.335,51.863,-6.01,384.7,32.34,116.4,11.30,6.65,17.95
622,974.46,1.560,-248.911,51.769,-201.017,51.769,-6.04,381.9,32.63,117.5,11.30,6.70,18.00
623,976.03,1.573,-249.742,51.674,-199.685,51.674,-6.07,377.0,32.91,118.5,11.30,6.70,18.00
624,977.62,1.587,-250.576,51.576,-198.337,51.576,-6.15,378.4,33.21,119.5,11.30,6.70,18.00
625,979.22,1.601,-251.410,51.479,-196.974,51.479,-6.10,387.3,33.50,120.6,11.30,6.65,17.95
626,980.73,1.514,-252.194,51.387,-195.682,51.387,-6.04,412.5,33.77,121.6,11.30,6.60,17.90
627,982.25,1.521,-252.976,51.298,-194.380,51.298,-5.89,458.7,33.71,121.4,11.30,6.60,17.90
628,983.76,1.507,-253.745,51.213,-193.088,51.213,-5.64,527.7,33.27,119.8,11.30,6.60,17.90
629,985.34,1.582,-254.550,51.126,-191.728,51.126,-5.54,610.4,32.69,117.7,11.30,6.60,17.90
630,986.90,1.554,-255.338,51.040,-190.391,51.040,-5.51,708.1,32.09,115.5,11.30,6.60,17.90
631,988.42,1.524,-256.108,50.956,-189.078,50.956,-5.50,790.0,31.44,113.2,11.30,6.60,17.90
632,990.01,1.585,-256.906,50.871,-187.712,50.871,-5.41,836.3,30.75,110.7,11.30,6.60,17.90
633,991.56,1.549,-257.684,50.789,-186.375,50.789,-5.32,835.1,30.05,108.2,11.35,6.60,17.95
634,993.07,1.515,-258.443,50.710,-185.066,50.710,-5.22,806.4,29.40,105.8,11.35,6.60,17.95
635,994.64,1.569,-259.226,50.627,-183.709,50.627,-5.25,735.7,28.75,103.5,11.35,6.60,17.95
636,996.18,1.534,-259.989,50.547,-182.381,50.547,-5.24,654.5,28.10,101.2,11.35,6.60,17.95
637,997.76,1.583,-260.774,50.464,-181.009,50.464,-5.22,566.9,27.49,99.0,11.40,6.65,18.05
638,999.31,1.552,-261.540,50.384,-179.661,50.384,-5.17,490.4,27.00,97.2,11.40,6.65,18.05
639,1000.84,1.525,-262.289,50.308,-178.335,50.308,-5.04,427.6,26.57,95.6,11.40,6.60,18.00
640,1002.34,1.503,-263.023,50.235,-177.025,50.235,-4.86,380.8,26.19,94.3,11.40,6.55,17.95
641,1003.90,1.562,-263.780,50.161,-175.660,50.161,-4.70,339.5,25.92,93.3,11.40,6.50,17.90
642,1005.45,1.546,-264.522,50.091,-174.306,50.091,-4.57,307.3,25.63,92.3,11.40,6.45,17.85
643,1006.98,1.528,-265.250,50.024,-172.963,50.024,-4.37,280.6,25.33,91.2,11.40,6.40,17.80
644,1008.49,1.511,-265.962,49.959,-171.632,49.959,-4.28,257.8,25.05,90.2,11.40,6.40,17.80
645,1010.06,1.569,-266.694,49.894,-170.246,49.894,-4.17,237.0,24.78,89.2,11.40,6.35,17.75
646,1011.61,1.552,-267.408,49.830,-168.870,49.830,-4.14,220.8,24.51,88.2,11.40,6.35,17.75
647,1013.15,1.535,-268.105,49.767,-167.504,49.767,-4.08,207.9,24.25,87.3,11.40,6.35,17.75
648,1014.67,1.521,-268.786,49.706,-166.145,49.706,-4.00,197.8,24.04,86.5,11.40,6.40,17.80
649,1016.17,1.506,-269.449,49.647,-164.794,49.647,-3.93,189.7,23.80,85.7,11.35,6.40,17.75
650,1017.74,1.563,-270.126,49.587,-163.387,49.587,-3.83,181.5,23.57,84.8,11.35,6.45,17.80
651,1019.28,1.549,-270.785,49.529,-161.986,49.529,-3.75,174.5,23.37,84.1,11.30,6.50,17.80
652,1020.82,1.535,-271.426,49.474,-160.592,49.474,-3.62,167.2,23.18,83.4,11.30,6.55,17.85
653,1022.34,1.524,-272.050,49.420,-159.203,49.420,-3.54,159.2,23.02,82.9,11.65,6.65,18.30
654,1023.86,1.515,-272.658,49.368,-157.816,49.368,-3.44,150.8,22.89,82.4,12.55,6.70,19.25
655,1025.37,1.506,-273.248,49.318,-156.431,49.318,-3.32,142.9,22.76,81.9,31.80,6.75,38.55
656,1026.93,1.565,-273.846,49.268,-154.986,49.268,-3.21,133.9,22.63,81.5,27.95,6.85,34.80
657,1028.49,1.558,-274.425,49.218,-153.540,49.218,-3.16,125.3,22.53,81.1,23.95,6.95,30.90
658,1030.04,1.552,-274.983,49.169,-152.093,49.169,-3.17,117.5,22.46,80.9,19.70,7.05,26.75
659,1031.59,1.547,-275.521,49.121,-150.643,49.121,-3.12,110.9,22.37,80.5,15.05,7.25,22.30
660,1033.13,1.538,-276.035,49.074,-149.195,49.074,-3.04,105.2,22.21,79.9,10.85,8.60,19.45
661,1034.65,1.526,-276.525,49.030,-147.750,49.030,-2.89,100.0,22.04,79.4,10.80,10.00,20.80
662,1036.17,1.515,-276.990,48.990,-146.308,48.990,-2.68,94.7,21.88,78.8,10.70,11.45,22.15
663,1037.67,1.504,-277.428,48.953,-144.870,48.953,-2.46,89.2,21.73,78.2,10.60,12.95,23.55
664,1039.23,1.559,-277.857,48.917,-143.372,48.917,-2.31,82.3,21.58,77.7,10.50,14.60,25.10
665,1040.78,1.548,-278.258,48.879,-141.877,48.879,-2.42,75.1,21.43,77.2,10.40,16.30,26.70
666,1042.32,1.538,-278.627,48.842,-140.384,48.842,-2.41,68.6,21.29,76.6,10.25,18.15,28.40
667,1043.85,1.528,-278.960,48.806,-138.894,48.806,-2.34,63.0,21.16,76.2,10.15,20.15,30.30
668,1045.37,1.519,-279.255,48.772,-137.405,48.772,-2.25,58.1,21.03,75.7,10.05,22.35,32.40
669,1046.88,1.509,-279.508,48.743,-135.917,48.743,-1.95,54.3,20.91,75.3,9.95,24.80,34.75
670,1048.38,1.501,-279.719,48.715,-134.431,48.715,-1.83,50.9,20.78,74.8,9.80,27.45,37.25
671,1049.93,1.554,-279.890,48.688,-132.888,48.688,-1.74,47.7,20.66,74.4,9.65,30.55,40.20
672,1051.47,1.544,-280.012,48.660,-131.349,48.660,-1.87,45.0,20.52,73.9,9.50,42.90,52.40
673,1053.01,1.533,-280.081,48.630,-129.818,48.630,-1.91,42.9,20.37,73.3,9.35,43.55,52.90
674,1054.53,1.522,-280.093,48.603,-128.296,48.603,-1.78,41.0,20.22,72.8,9.20,44.20,53.40
675,1056.04,1.511,-280.046,48.580,-126.786,48.580,-1.54,39.8,20.07,72.3,9.00,45.10,54.10
676,1057.54,1.501,-279.942,48.558,-125.290,48.558,-1.49,39.0,19.94,71.8,8.80,46.20,55.00
677,1059.09,1.549,-279.775,48.534,-123.750,48.534,-1.53,38.3,19.79,71.3,8.55,47.45,56.00
678,1060.63,1.537,-279.549,48.508,-122.230,48.508,-1.71,37.7,19.63,70.7,8.30,48.90,57.20
679,1062.15,1.525,-279.259,48.484,-120.733,48.484,-1.53,37.5,19.48,70.1,8.00,50.55,58.55
680,1063.67,1.514,-278.910,48.462,-119.260,48.462,-1.48,37.4,19.34,69.6,7.70,52.45,60.15
681,1065.17,1.503,-278.507,48.437,-117.812,48.437,-1.65,37.5,19.20,69.1,7.40,55.20,62.60
682,1066.72,1.549,-278.028,48.412,-116.339,48.412,-1.63,37.9,19.06,68.6,7.05,60.50,67.55
683,1068.26,1.538,-277.493,48.386,-114.897,48.386,-1.69,38.6,18.92,68.1,6.70,65.10,71.80
684,1069.79,1.527,-276.903,48.361,-113.489,48.361,-1.65,39.3,18.80,67.7,6.35,68.25,74.60
685,1071.30,1.517,-276.264,48.334,-112.114,48.334,-1.75,40.2,18.67,67.2,6.60,71.00,77.60
686,1072.81,1.507,-275.577,48.308,-110.772,48.308,-1.76,41.0,18.55,66.8,6.20,73.60,79.80
687,1074.36,1.553,-274.819,48.278,-109.417,48.278,-1.88,41.6,18.43,66.4,5.80,75.65,81.45
688,1075.91,1.543,-274.017,48.249,-108.099,48.249,-1.91,42.2,18.32,65.9,5.40,76.95,82.35
689,1077.44,1.534,-273.173,48.220,-106.819,48.220,-1.90,42.4,18.21,65.5,5.05,77.90,82.95
690,1078.97,1.524,-272.289,48.192,-105.577,48.192,-1.82,42.4,18.09,65.1,4.75,78.05,82.80
691,1080.48,1.515,-271.366,48.167,-104.376,48.167,-1.68,42.2,17.98,64.7,4.45,78.00,82.45
692,1081.99,1.507,-270.408,48.141,-103.214,48.141,-1.68,42.0,17.88,64.4,4.20,77.50,81.70
693,1083.54,1.550,-269.379,48.114,-102.054,48.114,-1.78,41.2,17.77,64.0,3.95,76.95,80.90
694,1085.08,1.541,-268.314,48.089,-100.941,48.089,-1.61,40.7,17.66,63.6,3.75,75.95,79.70
695,1086.61,1.531,-267.213,48.068,-99.877,48.068,-1.35,40.2,17.55,63.2,3.55,74.00,77.55
696,1088.13,1.522,-266.080,48.048,-98.861,48.048,-1.33,39.5,17.44,62.8,3.35,71.90,75.25
697,1089.65,1.512,-264.917,48.029,-97.895,48.029,-1.28,38.8,17.33,62.4,3.20,66.85,70.05
698,1091.15,1.503,-263.724,48.012,-96.981,48.012,-1.11,38.3,17.22,62.0,3.05,62.55,65.60
699,1092.69,1.545,-262.462,47.997,-96.090,47.997,-0.96,37.6,17.11,61.6,2.90,60.10,63.00
700,1094.23,1.534,-261.173,47.985,-95.258,47.985,-0.81,37.0,17.00,61.2,2.75,56.95,59.70
701,1095.75,1.524,-259.858,47.976,-94.487,47.976,-0.56,36.4,16.88,60.8,2.65,53.60,56.25
702,1097.27,1.514,-258.521,47.969,-93.776,47.969,-0.45,36.1,16.77,60.4,2.50,50.65,53.15
703,1098.77,1.504,-257.165,47.961,-93.125,47.961,-0.55,35.9,16.66,60.0,2.40,48.05,50.45
704,1100.31,1.543,-255.745,47.954,-92.519,47.954,-0.46,35.9,16.54,59.6,2.30,45.65,47.95
705,1101.85,1.533,-254.310,47.950,-91.981,47.950,-0.27,36.0,16.43,59.1,2.25,43.25,45.50
706,1103.37,1.522,-252.863,47.953,-91.510,47.953,0.21,36.3,16.33,58.8,2.20,41.10,43.30
707,1104.88,1.513,-251.407,47.956,-91.100,47.956,0.19,36.4,16.21,58.4,2.15,39.30,41.45
708,1106.39,1.503,-249.945,47.960,-90.750,47.960,0.25,36.4,16.11,58.0,2.15,37.80,39.95
709,1107.93,1.540,-248.433,47.965,-90.455,47.965,0.37,36.1,15.99,57.6,2.15,36.45,38.60
710,1109.46,1.530,-246.921,47.974,-90.226,47.974,0.59,35.5,15.88,57.2,2.15,35.25,37.40
711,1110.97,1.519,-245.410,47.987,-90.065,47.987,0.84,34.7,15.78,56.8,2.20,34.20,36.40
712,1112.48,1.509,-243.904,48.000,-89.968,48.000,0.85,33.9,15.67,56.4,2.20,33.35,35.55
713,1114.03,1.545,-242.360,48.013,-89.938,48.013,0.85,33.1,15.55,56.0,2.25,32.60,34.85
714,1115.56,1.533,-240.827,48.028,-89.981,48.028,0.93,32.7,15.43,55.5,2.30,32.00,34.30
715,1117.08,1.521,-239.310,48.045,-90.098,48.045,1.14,32.8,15.31,55.1,2.35,31.35,33.70
716,1118.59,1.510,-237.813,48.068,-90.289,48.068,1.52,33.7,15.20,54.7,2.40,30.90,33.30
717,1120.14,1.544,-236.292,48.095,-90.558,48.095,1.77,35.3,15.09,54.3,2.40,30.55,32.95
718,1121.68,1.541,-234.789,48.122,-90.897,48.122,1.75,37.9,15.21,54.8,2.45,30.35,32.80
719,1123.21,1.527,-233.315,48.150,-91.295,48.150,1.83,41.1,15.64,56.3,2.50,30.95,33.45
720,1124.73,1.521,-231.862,48.179,-91.745,48.179,1.92,44.6,16.05,57.8,2.55,32.50,35.05
721,1126.24,1.512,-230.433,48.209,-92.237,48.209,1.94,47.8,16.46,59.3,2.65,34.10,36.75
722,1127.79,1.551,-228.982,48.238,-92.784,48.238,1.93,49.9,16.88,60.8,2.75,34.25,37.00
723,1129.33,1.537,-227.559,48.269,-93.366,48.269,1.99,50.8,17.28,62.2,2.95,34.25,37.20
724,1130.85,1.521,-226.170,48.302,-93.983,48.302,2.18,50.9,17.67,63.6,3.20,34.30,37.50
725,1132.35,1.501,-224.817,48.338,-94.633,48.338,2.40,51.0,18.05,65.0,3.55,33.70,37.25
726,1133.88,1.533,-223.457,48.377,-95.339,48.377,2.56,51.0,18.43,66.4,3.90,33.20,37.10
727,1135.39,1.509,-222.140,48.418,-96.075,48.418,2.71,52.4,18.81,67.7,3.55,10.45,14.00
728,1136.93,1.540,-220.819,48.461,-96.866,48.461,2.79,54.9,19.19,69.1,3.90,10.30,14.20
729,1138.45,1.512,-219.547,48.504,-97.682,48.504,2.82,59.7,19.57,70.5,4.25,10.60,14.85
730,1139.99,1.542,-218.273,48.545,-98.550,48.545,2.69,67.1,19.96,71.8,4.55,10.45,15.00
731,1141.50,1.511,-217.045,48.584,-99.430,48.584,2.58,79.1,20.32,73.1,4.80,10.35,15.15
732,1143.04,1.538,-215.814,48.622,-100.351,48.622,2.45,96.8,20.69,74.5,5.05,10.30,15.35
733,1144.59,1.551,-214.589,48.661,-101.302,48.661,2.52,125.8,20.46,73.7,5.25,10.25,15.50
734,1146.15,1.558,-213.369,48.705,-102.269,48.705,2.83,172.8,19.50,70.2,5.45,10.25,15.70
735,1147.68,1.537,-212.170,48.746,-103.229,48.746,2.63,254.1,18.47,66.5,5.70,10.25,15.95
736,1149.19,1.508,-210.997,48.782,-104.176,48.782,2.39,441.3,17.57,63.2,5.90,10.25,16.15
737,1150.71,1.517,-209.822,48.810,-105.135,48.810,1.88,2000.0,17.33,62.4,6.10,10.30,16.40
738,1152.21,1.501,-208.663,48.834,-106.088,48.834,1.62,707.9,17.19,61.9,6.30,10.30,16.60
739,1153.75,1.542,-207.471,48.863,-107.065,48.863,1.85,283.3,17.09,61.5,6.50,10.35,16.85
740,1155.28,1.533,-206.280,48.895,-108.031,48.895,2.11,173.3,16.99,61.2,6.75,10.35,17.10
741,1156.81,1.525,-205.088,48.925,-108.981,48.925,1.96,126.4,16.89,60.8,6.95,10.35,17.30
742,1158.32,1.515,-203.890,48.953,-109.908,48.953,1.85,102.8,16.79,60.4,7.25,10.35,17.60
743,1159.83,1.506,-202.684,48.981,-110.810,48.981,1.86,89.6,16.69,60.1,7.55,10.30,17.85
744,1161.38,1.547,-201.428,49.010,-111.714,49.010,1.83,81.1,16.58,59.7,7.85,10.25,18.10
745,1162.91,1.537,-200.163,49.038,-112.586,49.038,1.84,75.7,16.48,59.3,8.25,10.20,18.45
746,1164.44,1.528,-198.888,49.065,-113.428,49.065,1.78,71.5,16.39,59.0,8.60,10.10,18.70
747,1165.96,1.519,-197.603,49.090,-114.239,49.090,1.61,67.3,16.29,58.6,9.05,10.00,19.05
748,1167.47,1.510,-196.309,49.111,-115.017,49.111,1.44,63.0,16.19,58.3,9.55,9.90,19.45
749,1168.97,1.501,-195.005,49.133,-115.759,49.133,1.41,58.9,16.09,57.9,10.05,9.75,19.80
750,1170.51,1.540,-193.649,49.153,-116.487,49.153,1.35,54.6,15.99,57.6,10.60,9.60,20.20
751,1172.04,1.530,-192.281,49.170,-117.174,49.170,1.11,50.8,15.89,57.2,11.15,9.40,20.55
752,1173.56,1.521,-190.901,49.183,-117.814,49.183,0.81,47.8,15.79,56.9,11.75,9.15,20.90
753,1175.08,1.512,-189.510,49.190,-118.406,49.190,0.47,45.4,15.70,56.5,12.35,8.90,21.25
754,1176.58,1.502,-188.109,49.194,-118.945,49.194,0.29,43.6,15.60,56.2,13.00,8.55,21.55
755,1178.12,1.539,-186.653,49.199,-119.446,49.199,0.30,42.3,15.50,55.8,13.70,8.20,21.90
756,1179.65,1.530,-185.188,49.206,-119.889,49.206,0.47,41.4,15.41,55.5,14.40,7.80,22.20
757,1181.17,1.521,-183.718,49.210,-120.279,49.210,0.28,40.6,15.31,55.1,15.15,7.30,22.45
758,1182.68,1.511,-182.244,49.216,-120.610,49.216,0.39,40.2,15.22,54.8,15.85,6.80,22.65
759,1184.18,1.502,-180.766,49.223,-120.881,49.223,0.49,40.2,15.12,54.4,16.50,7.35,23.85
760,1185.72,1.538,-179.244,49.232,-121.101,49.232,0.59,40.1,15.03,54.1,17.10,6.75,23.85
761,1187.25,1.528,-177.725,49.245,-121.260,49.245,0.80,40.3,14.93,53.8,17.60,6.15,23.75
762,1188.77,1.518,-176.210,49.262,-121.358,49.262,1.17,40.7,14.84,53.4,17.95,5.55,23.50
763,1190.28,1.509,-174.702,49.284,-121.401,49.284,1.45,41.1,14.75,53.1,18.30,3.85,22.15
764,1191.82,1.543,-173.159,49.304,-121.391,49.304,1.30,41.4,14.65,52.7,18.50,3.30,21.80
765,1193.35,1.533,-171.628,49.329,-121.320,49.329,1.61,42.2,14.56,52.4,18.60,3.85,22.45
766,1194.88,1.523,-170.110,49.358,-121.194,49.358,1.89,43.4,14.46,52.0,18.55,3.35,21.90
767,1196.39,1.513,-168.608,49.389,-121.014,49.389,2.08,45.0,14.37,51.7,18.50,2.90,21.40
768,1197.89,1.503,-167.123,49.425,-120.783,49.425,2.40,47.2,14.27,51.4,18.35,2.55,20.90
769,1199.43,1.535,-165.615,49.466,-120.498,49.466,2.67,50.0,14.17,51.0,18.15,2.25,20.40
770,1200.95,1.525,-164.126,49.512,-120.170,49.512,2.99,52.7,14.08,50.7,17.80,2.15,19.95
771,1202.47,1.516,-162.656,49.552,-119.805,49.552,2.68,55.1,13.99,50.4,17.35,2.15,19.50
772,1203.97,1.506,-161.206,49.591,-119.401,49.591,2.59,57.9,13.90,50.0,16.75,2.15,18.90
773,1205.51,1.538,-159.736,49.630,-118.950,49.630,2.55,60.5,13.81,49.7,16.10,2.20,18.30
774,1207.04,1.529,-158.287,49.666,-118.465,49.666,2.33,63.4,13.73,49.4,15.40,1.30,16.70
775,1208.57,1.526,-156.853,49.698,-117.944,49.698,2.08,66.7,13.83,49.8,14.70,2.50,17.20
776,1210.08,1.516,-155.441,49.730,-117.392,49.730,2.12,70.6,14.27,51.4,14.80,1.70,16.50
777,1211.61,1.523,-154.035,49.767,-116.810,49.767,2.41,74.0,14.71,53.0,14.05,3.00,17.05
778,1213.13,1.523,-152.639,49.802,-116.202,49.802,2.33,75.9,15.14,54.5,54.55,2.30,56.85
779,1214.65,1.521,-151.256,49.832,-115.568,49.832,1.97,76.7,15.58,56.1,64.70,2.70,67.40
780,1216.17,1.517,-149.890,49.862,-114.909,49.862,1.99,76.5,16.01,57.6,75.95,3.20,79.15
781,1217.67,1.507,-148.546,49.895,-114.227,49.895,2.21,75.7,16.38,59.0,70.85,3.70,74.55
782,1219.22,1.547,-147.181,49.921,-113.501,49.921,1.64,74.5,16.84,60.6,66.10,4.20,70.30
783,1220.76,1.535,-145.843,49.952,-112.750,49.952,2.01,74.6,17.25,62.1,61.75,4.20,65.95
784,1222.27,1.519,-144.534,49.982,-111.979,49.982,2.00,75.3,17.66,63.6,59.05,4.70,63.75
785,1223.78,1.501,-143.257,50.010,-111.192,50.010,1.84,76.9,18.06,65.0,56.50,5.20,61.70
786,1225.31,1.534,-141.967,50.038,-110.361,50.038,1.86,78.7,18.45,66.4,54.10,5.65,59.75
787,1226.82,1.512,-140.712,50.065,-109.518,50.065,1.76,81.2,18.87,67.9,52.25,6.10,58.35
788,1228.37,1.546,-139.447,50.094,-108.630,50.094,1.92,83.3,19.28,69.4,50.70,6.55,57.25
789,1229.89,1.520,-138.219,50.123,-107.735,50.123,1.90,86.0,19.68,70.8,49.25,6.95,56.20
790,1231.44,1.551,-136.981,50.150,-106.802,50.150,1.69,87.9,20.07,72.2,47.95,7.35,55.30
791,1232.96,1.520,-135.783,50.172,-105.866,50.172,1.49,91.0,20.45,73.6,46.65,7.70,54.35
792,1234.51,1.549,-134.581,50.197,-104.889,50.197,1.58,95.7,20.84,75.0,45.40,8.05,53.45
793,1236.02,1.514,-133.423,50.222,-103.915,50.222,1.68,102.1,21.20,76.3,31.35,8.35,39.70
794,1237.56,1.541,-132.259,50.245,-102.906,50.245,1.47,109.1,21.60,77.8,28.00,8.65,36.65
795,1239.07,1.504,-131.136,50.267,-101.906,50.267,1.46,117.4,21.99,79.2,25.10,8.90,34.00
796,1240.60,1.533,-130.004,50.288,-100.872,50.288,1.40,125.1,22.45,80.8,22.55,9.15,31.70
797,1242.17,1.567,-128.859,50.309,-99.802,50.309,1.35,130.5,22.95,82.6,6.80,9.40,16.20
798,1243.70,1.531,-127.753,50.330,-98.744,50.330,1.35,134.9,23.41,84.3,6.55,9.60,16.15
799,1245.26,1.563,-126.636,50.350,-97.650,50.350,1.26,138.7,23.93,86.2,6.30,9.85,16.15
800,1246.78,1.523,-125.560,50.372,-96.573,50.372,1.43,142.7,24.37,87.7,6.10,10.00,16.10
801,1248.34,1.552,-124.475,50.393,-95.463,50.393,1.37,146.4,24.87,89.5,5.90,10.20,16.10
802,1249.84,1.506,-123.435,50.415,-94.375,50.415,1.45,152.8,25.30,91.1,5.70,10.35,16.05
803,1251.37,1.531,-122.387,50.435,-93.259,50.435,1.30,159.1,25.74,92.7,5.55,10.45,16.00
804,1252.93,1.557,-121.332,50.454,-92.113,50.454,1.23,166.3,26.15,94.1,5.40,10.60,16.00
805,1254.43,1.504,-120.323,50.471,-90.997,50.471,1.18,175.3,26.59,95.7,5.30,10.70,16.00
806,1255.96,1.529,-119.309,50.491,-89.853,50.491,1.30,188.2,27.02,97.3,5.15,10.80,15.95
807,1257.52,1.553,-118.289,50.511,-88.682,50.511,1.25,202.6,27.45,98.8,5.05,10.90,15.95
808,1259.09,1.575,-117.263,50.529,-87.487,50.529,1.17,218.1,27.80,100.1,4.95,11.00,15.95
809,1260.61,1.514,-116.285,50.544,-86.332,50.544,1.01,235.8,28.24,101.7,4.85,11.05,15.90
810,1262.14,1.537,-115.299,50.560,-85.153,50.560,1.04,254.3,28.65,103.2,4.75,11.10,15.85
811,1263.70,1.558,-114.307,50.577,-83.952,50.577,1.09,273.4,29.02,104.5,4.65,11.15,15.80
