index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
513,819.91,1.548,-121.389,55.300,-255.883,55.300,2.15,67.7,24.19,87.1,4.65,13.90,18.55
514,821.45,1.549,-122.638,55.329,-256.799,55.329,1.88,65.4,24.20,87.1,4.50,14.00,18.50
515,823.00,1.549,-123.908,55.356,-257.686,55.356,1.77,63.7,24.20,87.1,4.35,14.20,18.55
516,824.55,1.549,-125.201,55.383,-258.539,55.383,1.76,62.4,24.21,87.1,4.25,14.40,18.65
517,826.10,1.549,-126.516,55.414,-259.356,55.414,1.99,61.8,24.21,87.1,4.10,14.45,18.55
518,827.65,1.549,-127.852,55.445,-260.140,55.445,2.02,61.3,24.21,87.1,4.00,14.55,18.55
519,829.20,1.549,-129.206,55.473,-260.892,55.473,1.81,60.7,24.20,87.1,3.90,14.70,18.60
520,830.75,1.549,-130.577,55.495,-261.612,55.495,1.38,59.6,24.19,87.1,3.80,14.90,18.70
521,832.30,1.548,-131.966,55.514,-262.295,55.514,1.27,58.5,24.18,87.1,3.70,15.05,18.75
522,833.84,1.547,-133.373,55.534,-262.940,55.534,1.23,57.4,24.17,87.0,3.60,15.05,18.65
523,835.39,1.547,-134.796,55.552,-263.545,55.552,1.20,56.5,24.16,87.0,3.50,15.10,18.60
524,836.94,1.546,-136.234,55.570,-264.110,55.570,1.16,56.0,24.15,86.9,3.40,15.20,18.60
525,838.48,1.545,-137.688,55.587,-264.635,55.587,1.10,56.0,24.14,86.9,3.35,15.40,18.75
526,840.03,1.545,-139.154,55.603,-265.119,55.603,1.02,56.2,24.13,86.9,3.25,15.50,18.75
527,841.57,1.544,-140.633,55.617,-265.563,55.617,0.92,56.4,24.12,86.8,3.15,15.60,18.75
528,843.12,1.543,-142.123,55.630,-265.965,55.630,0.82,56.7,24.11,86.8,3.05,15.80,18.85
529,844.66,1.543,-143.623,55.640,-266.326,55.640,0.70,57.0,24.10,86.8,2.95,15.95,18.90
530,846.20,1.542,-145.132,55.648,-266.647,55.648,0.51,57.5,24.10,86.8,2.90,16.00,18.90
531,847.74,1.542,-146.648,55.653,-266.927,55.653,0.34,58.0,24.10,86.7,2.80,16.10,18.90
532,849.29,1.542,-148.172,55.658,-267.166,55.658,0.31,58.9,24.09,86.7,2.75,16.10,18.85
533,850.83,1.542,-149.701,55.662,-267.364,55.662,0.25,60.2,24.11,86.8,2.70,16.05,18.75
534,852.37,1.543,-151.236,55.666,-267.522,55.666,0.28,62.0,24.12,86.8,2.65,16.10,18.75
535,853.92,1.544,-152.776,55.669,-267.641,55.669,0.15,64.0,24.14,86.9,2.55,16.20,18.75
536,855.46,1.545,-154.319,55.670,-267.724,55.670,0.10,66.2,24.17,87.0,2.50,16.25,18.75
537,857.01,1.547,-155.866,55.672,-267.769,55.672,0.10,68.5,24.19,87.1,2.40,16.20,18.60
538,858.56,1.550,-157.415,55.670,-267.781,55.670,-0.11,70.4,24.23,87.2,2.35,16.25,18.60
539,860.11,1.552,-158.967,55.665,-267.759,55.665,-0.29,72.0,24.26,87.3,2.25,16.30,18.55
540,861.67,1.554,-160.520,55.659,-267.704,55.659,-0.45,73.4,24.30,87.5,2.25,16.45,18.70
541,863.22,1.557,-162.074,55.651,-267.615,55.651,-0.50,74.8,24.35,87.6,2.20,16.45,18.65
542,864.78,1.560,-163.629,55.643,-267.493,55.643,-0.52,76.2,24.39,87.8,2.20,16.50,18.70
543,866.35,1.563,-165.184,55.634,-267.339,55.634,-0.56,77.8,24.44,88.0,2.20,16.55,18.75
544,867.91,1.566,-166.739,55.624,-267.153,55.624,-0.61,79.3,24.49,88.2,2.15,16.60,18.75
545,869.48,1.569,-168.293,55.614,-266.936,55.614,-0.67,80.8,24.54,88.4,2.15,16.60,18.75
546,871.05,1.572,-169.845,55.602,-266.688,55.602,-0.74,81.7,24.59,88.5,2.10,16.65,18.75
547,872.63,1.576,-171.397,55.587,-266.410,55.587,-0.93,82.0,24.65,88.7,2.10,16.70,18.80
548,874.21,1.579,-172.945,55.571,-266.102,55.571,-1.07,81.7,24.70,88.9,2.10,16.60,18.70
549,875.79,1.583,-174.492,55.551,-265.764,55.551,-1.26,81.4,24.76,89.1,2.15,16.55,18.70
550,877.38,1.586,-176.034,55.528,-265.396,55.528,-1.42,80.4,24.81,89.3,2.20,16.50,18.70
551,878.97,1.590,-177.572,55.506,-264.994,55.506,-1.40,79.7,24.86,89.5,2.25,16.35,18.60
552,880.56,1.593,-179.105,55.485,-264.560,55.485,-1.30,79.5,24.92,89.7,2.40,16.20,18.60
553,882.16,1.597,-180.632,55.466,-264.095,55.466,-1.22,79.7,24.97,89.9,2.50,16.15,18.65
554,883.76,1.600,-182.153,55.444,-263.600,55.444,-1.34,79.7,25.03,90.1,2.65,15.95,18.60
555,885.26,1.503,-183.573,55.423,-263.108,55.423,-1.42,80.6,25.07,90.3,2.85,15.80,18.65
556,886.77,1.506,-184.986,55.401,-262.589,55.401,-1.43,81.4,25.13,90.5,3.05,15.65,18.70
557,888.28,1.509,-186.393,55.379,-262.042,55.379,-1.49,82.0,25.17,90.6,3.25,15.55,18.80
558,889.79,1.512,-187.792,55.354,-261.470,55.354,-1.69,82.3,25.22,90.8,3.45,15.30,18.75
559,891.30,1.515,-189.184,55.324,-260.872,55.324,-1.98,82.9,25.27,91.0,3.70,15.15,18.85
560,892.82,1.518,-190.566,55.293,-260.246,55.293,-2.04,83.8,25.32,91.2,4.00,15.00,19.00
561,894.34,1.521,-191.940,55.261,-259.593,55.261,-2.10,85.4,25.37,91.3,4.25,14.80,19.05
562,895.87,1.524,-193.303,55.229,-258.913,55.229,-2.10,87.8,25.43,91.5,4.60,14.55,19.15
563,897.40,1.527,-194.657,55.197,-258.207,55.197,-2.08,91.2,25.48,91.7,4.90,14.35,19.25
564,898.93,1.531,-196.002,55.163,-257.476,55.163,-2.20,95.0,25.55,92.0,5.20,14.20,19.40
565,900.46,1.534,-197.339,55.128,-256.723,55.128,-2.28,98.8,25.60,92.2,5.55,13.75,19.30
566,902.00,1.538,-198.667,55.090,-255.948,55.090,-2.49,101.7,25.67,92.4,5.90,13.40,19.30
567,903.54,1.542,-199.987,55.052,-255.151,55.052,-2.44,104.9,25.74,92.7,6.25,13.00,19.25
568,905.09,1.547,-201.298,55.014,-254.331,55.014,-2.48,107.2,25.83,93.0,6.60,12.70,19.30
569,906.64,1.553,-202.603,54.975,-253.490,54.975,-2.49,110.0,25.93,93.4,6.70,12.35,19.05
570,908.21,1.562,-203.903,54.935,-252.625,54.935,-2.57,112.7,26.16,94.2,6.65,11.90,18.55
571,909.78,1.578,-205.203,54.899,-251.731,54.899,-2.31,116.5,26.43,95.1,7.00,11.50,18.50
572,911.38,1.595,-206.505,54.862,-250.810,54.862,-2.29,119.5,26.72,96.2,7.35,11.15,18.50
573,912.88,1.504,-207.723,54.824,-249.927,54.824,-2.52,122.4,26.99,97.2,7.65,10.85,18.50
574,914.40,1.520,-208.943,54.783,-249.021,54.783,-2.69,123.9,27.28,98.2,7.95,10.50,18.45
575,915.94,1.537,-210.165,54.741,-248.090,54.741,-2.79,124.4,27.58,99.3,8.25,10.15,18.40
576,917.49,1.553,-211.388,54.696,-247.134,54.696,-2.84,124.2,27.87,100.3,8.55,9.85,18.40
577,919.06,1.570,-212.611,54.651,-246.151,54.651,-2.88,124.5,28.17,101.4,8.80,9.55,18.35
578,920.65,1.587,-213.834,54.605,-245.141,54.605,-2.92,124.6,28.47,102.5,9.05,9.25,18.30
579,922.25,1.603,-215.056,54.557,-244.105,54.557,-3.02,124.8,28.77,103.6,9.30,9.00,18.30
580,923.76,1.503,-216.191,54.508,-243.121,54.508,-3.24,126.5,29.04,104.6,9.50,8.75,18.25
581,925.28,1.517,-217.325,54.455,-242.114,54.455,-3.47,128.2,29.29,105.5,9.70,8.50,18.20
582,926.81,1.530,-218.457,54.398,-241.086,54.398,-3.72,129.2,29.57,106.4,9.90,8.25,18.15
583,928.35,1.547,-219.588,54.340,-240.032,54.340,-3.77,130.6,29.89,107.6,10.10,8.05,18.15
584,929.91,1.562,-220.715,54.282,-238.953,54.282,-3.73,131.9,30.16,108.6,10.30,7.85,18.15
585,931.49,1.577,-221.840,54.220,-237.850,54.220,-3.94,131.9,30.46,109.7,10.45,7.65,18.10
586,933.08,1.591,-222.963,54.154,-236.725,54.154,-4.12,131.2,30.73,110.6,10.65,7.50,18.15
587,934.69,1.607,-224.084,54.086,-235.575,54.086,-4.28,129.7,31.05,111.8,10.80,7.35,18.15
588,936.31,1.623,-225.201,54.016,-234.399,54.016,-4.32,127.9,31.35,112.9,11.00,7.20,18.20
589,937.83,1.512,-226.228,53.948,-233.292,53.948,-4.45,127.6,31.63,113.9,11.10,7.00,18.10
590,939.35,1.525,-227.251,53.880,-232.163,53.880,-4.52,128.8,31.88,114.8,11.25,6.85,18.10
591,940.89,1.538,-228.269,53.810,-231.013,53.810,-4.56,131.6,32.16,115.8,11.35,6.70,18.05
592,942.44,1.551,-229.281,53.740,-229.839,53.740,-4.50,136.6,32.43,116.8,11.50,6.55,18.05
593,944.00,1.564,-230.286,53.670,-228.643,53.670,-4.46,143.3,32.71,117.7,11.55,6.45,18.00
594,945.58,1.577,-231.285,53.599,-227.426,53.599,-4.54,149.8,32.95,118.6,11.65,6.35,18.00
595,947.17,1.587,-232.280,53.522,-226.192,53.522,-4.85,153.5,33.19,119.5,11.70,6.30,18.00
596,948.77,1.600,-233.270,53.441,-224.937,53.441,-5.06,155.0,33.46,120.5,11.80,6.25,18.05
597,950.38,1.613,-234.256,53.357,-223.663,53.357,-5.22,154.3,33.74,121.5,11.85,6.20,18.05
598,952.01,1.626,-235.235,53.270,-222.368,53.270,-5.34,152.5,34.00,122.4,11.85,6.20,18.05
599,953.65,1.639,-236.208,53.180,-221.052,53.180,-5.51,151.1,34.23,123.2,11.90,6.20,18.10
600,955.16,1.511,-237.094,53.094,-219.831,53.094,-5.71,153.4,34.47,124.1,11.90,6.20,18.10
601,956.68,1.523,-237.974,53.007,-218.591,53.007,-5.69,159.6,34.75,125.1,11.90,6.20,18.10
602,958.22,1.534,-238.846,52.922,-217.332,52.922,-5.57,170.3,34.97,125.9,11.90,6.15,18.05
603,959.76,1.544,-239.713,52.836,-216.056,52.836,-5.60,185.6,35.22,126.8,11.85,6.10,17.95
604,961.32,1.556,-240.575,52.747,-214.764,52.747,-5.73,204.6,35.51,127.8,11.85,6.10,17.95
605,962.89,1.569,-241.435,52.656,-213.454,52.656,-5.76,227.9,35.80,128.9,11.80,6.10,17.90
606,964.47,1.583,-242.293,52.563,-212.126,52.563,-5.88,250.4,36.11,130.0,11.80,6.10,17.90
607,966.07,1.596,-243.149,52.468,-210.783,52.468,-5.99,273.2,36.42,131.1,11.75,6.15,17.90
608,967.68,1.611,-244.006,52.370,-209.422,52.370,-6.09,296.5,36.77,132.4,11.70,6.15,17.85
609,969.30,1.626,-244.864,52.271,-208.044,52.271,-6.11,324.2,37.09,133.5,11.70,6.20,17.90
610,970.94,1.640,-245.722,52.170,-206.651,52.170,-6.19,354.0,37.43,134.8,11.65,6.25,17.90
611,972.45,1.503,-246.503,52.077,-205.369,52.077,-6.18,398.5,37.72,135.8,11.60,6.30,17.90
612,973.96,1.516,-247.285,51.984,-204.074,51.984,-6.16,457.3,38.04,136.9,11.55,6.35,17.90
613,975.49,1.528,-248.070,51.891,-202.767,51.891,-6.10,537.1,38.33,138.0,11.55,6.40,17.95
614,977.03,1.540,-248.857,51.797,-201.446,51.797,-6.09,641.7,38.63,139.1,11.50,6.50,18.00
615,978.58,1.552,-249.646,51.703,-200.114,51.703,-6.10,782.0,38.91,140.1,11.45,6.55,18.00
616,980.14,1.562,-250.439,51.606,-198.771,51.606,-6.17,942.4,39.19,141.1,11.40,6.60,18.00
617,981.72,1.574,-251.236,51.509,-197.417,51.509,-6.19,1134.1,39.49,142.2,11.40,6.55,17.95
618,983.31,1.586,-252.037,51.412,-196.051,51.412,-6.13,1361.7,39.80,143.3,11.35,6.55,17.90
619,984.90,1.598,-252.842,51.316,-194.674,51.316,-6.03,1631.7,40.03,144.1,11.35,6.55,17.90
620,986.51,1.602,-253.648,51.222,-193.294,51.222,-5.89,1943.7,40.00,144.0,11.35,6.55,17.90
621,988.10,1.595,-254.450,51.130,-191.918,51.130,-5.78,2000.0,39.75,143.1,11.30,6.55,17.85
622,989.68,1.583,-255.245,51.039,-190.552,51.039,-5.72,2000.0,39.43,141.9,11.30,6.60,17.90
623,991.25,1.569,-256.032,50.950,-189.197,50.950,-5.70,2000.0,39.08,140.7,11.30,6.60,17.90
624,992.81,1.556,-256.812,50.863,-187.854,50.863,-5.61,2000.0,38.73,139.4,11.30,6.60,17.90
625,994.35,1.541,-257.585,50.779,-186.523,50.779,-5.46,2000.0,38.36,138.1,11.30,6.60,17.90
626,995.88,1.526,-258.349,50.699,-185.204,50.699,-5.24,1872.2,38.01,136.8,11.30,6.60,17.90
627,997.39,1.512,-259.105,50.621,-183.897,50.621,-5.14,1508.6,37.63,135.5,11.35,6.60,17.95
628,999.03,1.645,-259.926,50.538,-182.474,50.538,-5.09,1188.4,37.17,133.8,11.35,6.60,17.95
629,1000.66,1.624,-260.735,50.455,-181.068,50.455,-5.09,948.4,36.70,132.1,11.35,6.65,18.00
630,1002.26,1.603,-261.531,50.375,-179.679,50.375,-5.01,778.1,36.19,130.3,11.40,6.65,18.05
631,1003.84,1.580,-262.314,50.298,-178.309,50.298,-4.88,658.1,35.69,128.5,11.40,6.60,18.00
632,1005.40,1.559,-263.082,50.224,-176.954,50.224,-4.72,570.8,35.20,126.7,11.45,6.55,18.00
633,1006.94,1.537,-263.836,50.154,-175.617,50.154,-4.59,507.9,34.71,125.0,11.45,6.50,17.95
634,1008.45,1.516,-264.576,50.086,-174.296,50.086,-4.45,458.9,34.23,123.2,11.45,6.40,17.85
635,1010.08,1.630,-265.366,50.016,-172.872,50.016,-4.31,409.8,33.72,121.4,11.50,6.35,17.85
636,1011.69,1.605,-266.140,49.949,-171.467,49.949,-4.22,369.1,33.20,119.5,11.50,6.30,17.80
637,1013.27,1.580,-266.895,49.884,-170.081,49.884,-4.11,332.8,32.69,117.7,11.50,6.25,17.75
638,1014.83,1.556,-267.633,49.821,-168.712,49.821,-4.05,299.0,32.20,115.9,11.55,6.25,17.80
639,1016.36,1.532,-268.353,49.760,-167.361,49.760,-3.98,267.8,31.67,114.0,11.55,6.20,17.75
640,1017.87,1.508,-269.054,49.701,-166.027,49.701,-3.89,242.2,31.18,112.3,11.55,6.20,17.75
641,1019.47,1.606,-269.792,49.640,-164.602,49.640,-3.82,214.8,30.63,110.3,11.60,6.20,17.80
642,1021.05,1.578,-270.506,49.581,-163.197,49.581,-3.73,190.8,30.10,108.4,11.60,6.20,17.80
643,1022.60,1.550,-271.198,49.525,-161.810,49.525,-3.63,170.4,29.56,106.4,11.60,6.20,17.80
644,1024.12,1.522,-271.864,49.472,-160.443,49.472,-3.51,154.0,29.03,104.5,11.65,6.25,17.90
645,1025.73,1.609,-272.555,49.417,-158.990,49.417,-3.42,137.8,28.48,102.5,11.65,6.30,17.95
646,1027.31,1.578,-273.215,49.364,-157.558,49.364,-3.32,125.1,27.94,100.6,11.65,6.30,17.95
647,1028.86,1.549,-273.846,49.314,-156.144,49.314,-3.24,114.3,27.44,98.8,11.60,6.35,17.95
648,1030.38,1.522,-274.447,49.266,-154.746,49.266,-3.16,105.3,26.97,97.1,11.60,6.40,18.00
649,1031.99,1.603,-275.059,49.217,-153.265,49.217,-3.10,96.6,26.50,95.4,11.55,6.45,18.00
650,1033.56,1.576,-275.636,49.168,-151.799,49.168,-3.08,90.0,26.07,93.9,11.50,6.60,18.10
651,1035.12,1.552,-276.179,49.120,-150.346,49.120,-3.09,84.8,25.70,92.5,11.45,6.70,18.15
652,1036.65,1.531,-276.689,49.074,-148.903,49.074,-3.03,81.2,25.37,91.3,11.35,6.80,18.15
653,1038.16,1.513,-277.164,49.030,-147.467,49.030,-2.89,78.5,25.07,90.3,11.25,6.90,18.15
654,1039.75,1.594,-277.634,48.988,-145.945,48.988,-2.65,76.4,24.76,89.1,11.15,7.05,18.20
655,1041.33,1.574,-278.065,48.949,-144.431,48.949,-2.44,74.4,24.46,88.0,11.05,7.25,18.30
656,1042.88,1.555,-278.461,48.913,-142.928,48.913,-2.35,71.8,24.16,87.0,10.95,7.35,18.30
657,1044.42,1.536,-278.823,48.875,-141.435,48.875,-2.46,68.4,23.86,85.9,10.80,7.45,18.25
658,1045.94,1.517,-279.148,48.839,-139.954,48.839,-2.41,64.7,23.56,84.8,10.65,7.55,18.20
659,1047.53,1.591,-279.453,48.802,-138.393,48.802,-2.33,60.8,23.24,83.7,10.50,7.70,18.20
660,1049.10,1.569,-279.713,48.767,-136.847,48.767,-2.19,56.8,22.91,82.5,10.35,7.90,18.25
661,1050.64,1.547,-279.926,48.738,-135.315,48.738,-1.87,53.3,22.61,81.4,10.20,8.15,18.35
662,1052.17,1.525,-280.094,48.711,-133.799,48.711,-1.81,49.9,22.28,80.2,10.05,8.25,18.30
663,1053.67,1.504,-280.215,48.684,-132.300,48.684,-1.77,46.9,21.97,79.1,9.90,8.35,18.25
664,1055.24,1.569,-280.294,48.653,-130.733,48.653,-1.96,44.0,21.63,77.9,9.70,8.55,18.25
665,1056.79,1.545,-280.315,48.624,-129.188,48.624,-1.86,41.8,21.34,76.8,9.50,8.75,18.25
666,1058.32,1.529,-280.278,48.597,-127.660,48.597,-1.78,40.0,21.14,76.1,9.30,9.05,18.35
667,1059.83,1.515,-280.178,48.574,-126.148,48.574,-1.51,39.0,20.98,75.5,9.10,9.35,18.45
668,1061.34,1.504,-280.020,48.551,-124.653,48.551,-1.55,38.4,20.81,74.9,8.85,9.60,18.45
669,1062.91,1.575,-279.792,48.525,-123.094,48.525,-1.65,37.9,20.66,74.4,8.60,9.95,18.55
670,1064.48,1.566,-279.501,48.498,-121.556,48.498,-1.71,37.6,20.57,74.1,8.30,10.35,18.65
671,1066.04,1.561,-279.142,48.475,-120.036,48.475,-1.50,37.6,20.52,73.9,7.95,10.85,18.80
672,1067.60,1.558,-278.722,48.450,-118.537,48.450,-1.57,37.6,20.48,73.7,7.60,11.35,18.95
673,1069.15,1.555,-278.241,48.424,-117.059,48.424,-1.68,37.7,20.44,73.6,7.25,11.85,19.10
674,1070.71,1.552,-277.701,48.398,-115.604,48.398,-1.71,38.1,20.41,73.5,6.85,12.45,19.30
675,1072.26,1.550,-277.102,48.371,-114.175,48.371,-1.70,38.5,20.38,73.4,6.45,13.00,19.45
676,1073.81,1.548,-276.447,48.344,-112.772,48.344,-1.76,38.7,20.37,73.3,6.70,13.50,20.20
677,1075.35,1.547,-275.737,48.317,-111.398,48.317,-1.77,38.9,20.34,73.2,6.25,14.15,20.40
678,1076.90,1.545,-274.975,48.288,-110.055,48.288,-1.88,39.1,20.32,73.1,5.85,14.45,20.30
679,1078.44,1.543,-274.161,48.258,-108.744,48.258,-1.93,39.5,20.30,73.1,5.40,14.85,20.25
680,1079.98,1.541,-273.298,48.227,-107.467,48.227,-1.98,40.1,20.27,73.0,5.00,15.20,20.20
681,1081.52,1.539,-272.385,48.197,-106.228,48.197,-1.97,41.2,20.25,72.9,4.60,15.50,20.10
682,1083.06,1.538,-271.424,48.169,-105.027,48.169,-1.84,42.8,20.24,72.9,4.25,15.90,20.15
683,1084.60,1.538,-270.419,48.142,-103.863,48.142,-1.73,44.9,20.25,72.9,3.90,16.05,19.95
684,1086.14,1.539,-269.377,48.113,-102.730,48.113,-1.91,46.8,20.26,72.9,3.60,16.25,19.85
685,1087.68,1.540,-268.297,48.085,-101.632,48.085,-1.80,48.3,20.27,73.0,3.30,16.45,19.75
686,1089.22,1.541,-267.183,48.061,-100.568,48.061,-1.57,49.1,20.29,73.0,3.10,16.55,19.65
687,1090.76,1.542,-266.037,48.039,-99.535,48.039,-1.42,48.4,20.29,73.1,2.85,16.75,19.60
688,1092.30,1.541,-264.863,48.018,-98.538,48.018,-1.35,46.8,20.24,72.9,2.70,16.85,19.55
689,1093.84,1.534,-263.664,48.000,-97.582,48.000,-1.18,44.9,20.12,72.4,2.55,17.00,19.55
690,1095.36,1.524,-262.441,47.986,-96.673,47.986,-0.90,42.7,19.98,71.9,2.40,17.15,19.55
691,1096.87,1.513,-261.196,47.975,-95.815,47.975,-0.76,40.5,19.84,71.4,2.30,17.30,19.60
692,1098.38,1.502,-259.927,47.968,-95.011,47.968,-0.47,38.6,19.70,70.9,2.25,17.50,19.75
693,1099.95,1.569,-258.569,47.962,-94.226,47.962,-0.34,36.7,19.54,70.4,2.15,17.50,19.65
694,1101.50,1.557,-257.189,47.956,-93.503,47.956,-0.42,35.2,19.39,69.8,2.10,17.60,19.70
695,1103.05,1.544,-255.792,47.949,-92.848,47.949,-0.44,33.9,19.22,69.2,2.05,17.70,19.75
696,1104.58,1.531,-254.377,47.945,-92.263,47.945,-0.25,32.9,19.05,68.6,2.00,17.65,19.65
697,1106.10,1.517,-252.947,47.948,-91.755,47.948,0.20,32.2,18.90,68.0,1.95,17.75,19.70
698,1107.60,1.505,-251.508,47.952,-91.317,47.952,0.27,31.8,18.74,67.5,1.95,17.70,19.65
699,1109.17,1.567,-249.988,47.957,-90.933,47.957,0.30,31.4,18.60,66.9,1.95,17.65,19.60
700,1110.72,1.556,-248.462,47.963,-90.629,47.963,0.37,31.2,18.46,66.5,1.95,17.75,19.70
701,1112.27,1.547,-246.931,47.971,-90.405,47.971,0.56,31.2,18.40,66.2,2.00,17.60,19.60
702,1113.82,1.544,-245.393,47.983,-90.263,47.983,0.78,31.3,18.38,66.2,2.00,17.50,19.50
703,1115.36,1.545,-243.850,47.996,-90.197,47.996,0.85,31.5,18.41,66.3,2.00,17.50,19.50
704,1116.91,1.548,-242.302,48.009,-90.206,48.009,0.83,31.9,18.45,66.4,2.00,17.50,19.50
705,1118.46,1.552,-240.753,48.023,-90.290,48.023,0.87,32.4,18.49,66.6,2.00,17.25,19.25
706,1120.02,1.555,-239.206,48.039,-90.451,48.039,1.07,32.8,18.53,66.7,2.00,17.15,19.15
707,1121.57,1.559,-237.666,48.062,-90.689,48.062,1.48,33.4,18.58,66.9,2.00,17.15,19.15
708,1123.14,1.562,-236.135,48.090,-91.001,48.090,1.77,34.4,18.62,67.0,2.00,17.05,19.05
709,1124.70,1.567,-234.616,48.118,-91.384,48.118,1.79,35.5,18.69,67.3,2.05,17.05,19.10
710,1126.28,1.575,-233.108,48.147,-91.836,48.147,1.84,36.9,18.83,67.8,2.05,16.95,19.00
711,1127.79,1.514,-231.678,48.176,-92.332,48.176,1.94,38.9,19.01,68.4,2.10,16.90,19.00
712,1129.32,1.530,-230.253,48.205,-92.889,48.205,1.89,41.2,19.22,69.2,2.10,16.95,19.05
713,1130.87,1.547,-228.835,48.235,-93.506,48.235,1.90,43.6,19.45,70.0,2.20,16.85,19.05
714,1132.44,1.568,-227.421,48.265,-94.183,48.265,1.95,46.7,19.76,71.2,2.30,16.65,18.95
715,1133.96,1.517,-226.076,48.298,-94.883,48.298,2.16,50.9,20.13,72.5,2.50,16.60,19.10
716,1135.50,1.545,-224.729,48.335,-95.638,48.335,2.40,55.3,20.50,73.8,2.75,16.55,19.30
717,1137.07,1.573,-223.379,48.377,-96.446,48.377,2.64,60.6,20.87,75.1,3.05,11.45,14.50
718,1138.59,1.516,-222.099,48.419,-97.257,48.419,2.77,67.2,21.23,76.4,2.70,11.35,14.05
719,1140.13,1.543,-220.814,48.463,-98.110,48.463,2.89,73.9,21.60,77.8,3.00,11.70,14.70
720,1141.70,1.570,-219.524,48.508,-99.004,48.508,2.85,80.1,21.99,79.2,3.30,11.60,14.90
721,1143.21,1.509,-218.300,48.549,-99.886,48.549,2.74,87.5,22.38,80.6,3.55,11.50,15.05
722,1144.75,1.537,-217.069,48.589,-100.805,48.589,2.60,96.9,22.83,82.2,3.80,11.45,15.25
723,1146.32,1.571,-215.827,48.629,-101.766,48.629,2.55,109.2,23.32,83.9,4.00,11.40,15.40
724,1147.91,1.587,-214.590,48.671,-102.760,48.671,2.65,132.3,23.27,83.8,4.25,11.40,15.65
725,1149.48,1.570,-213.380,48.710,-103.759,48.710,2.47,181.5,22.88,82.4,4.40,11.45,15.85
726,1151.01,1.535,-212.205,48.746,-104.747,48.746,2.32,307.7,22.31,80.3,4.60,11.50,16.10
727,1152.60,1.584,-210.998,48.784,-105.771,48.784,2.40,1662.9,21.73,78.2,4.80,11.55,16.35
728,1154.14,1.543,-209.823,48.820,-106.771,48.820,2.38,429.7,21.16,76.2,4.95,11.60,16.55
729,1155.64,1.502,-208.677,48.855,-107.742,48.855,2.30,188.1,20.61,74.2,5.15,11.65,16.80
730,1157.19,1.545,-207.491,48.889,-108.731,48.889,2.20,118.7,20.07,72.3,5.35,11.65,17.00
731,1158.69,1.506,-206.324,48.920,-109.681,48.920,2.05,87.4,19.60,70.6,5.55,11.70,17.25
732,1160.25,1.555,-205.100,48.950,-110.641,48.950,1.92,69.8,19.34,69.6,5.85,11.65,17.50
733,1161.79,1.542,-203.864,48.979,-111.562,48.979,1.91,59.7,19.21,69.2,6.15,11.65,17.80
734,1163.32,1.531,-202.612,49.009,-112.442,49.009,1.98,53.5,19.07,68.7,6.50,11.60,18.10
735,1164.84,1.521,-201.342,49.039,-113.278,49.039,1.97,49.9,18.97,68.3,6.90,11.50,18.40
736,1166.36,1.519,-200.047,49.068,-114.072,49.068,1.92,47.9,19.02,68.5,7.35,11.35,18.70
737,1167.89,1.525,-198.722,49.095,-114.826,49.095,1.73,47.3,19.10,68.8,7.90,11.20,19.10
738,1169.42,1.531,-197.366,49.117,-115.538,49.117,1.46,47.6,19.18,69.0,8.50,11.00,19.50
739,1170.96,1.538,-195.980,49.138,-116.206,49.138,1.34,48.4,19.28,69.4,9.20,10.80,20.00
740,1172.50,1.547,-194.564,49.157,-116.829,49.157,1.25,49.8,19.39,69.8,9.95,10.55,20.50
741,1174.06,1.556,-193.121,49.174,-117.410,49.174,1.10,51.4,19.51,70.2,10.65,10.25,20.90
742,1175.63,1.566,-191.651,49.187,-117.953,49.187,0.80,52.7,19.64,70.7,11.40,9.90,21.30
743,1177.20,1.576,-190.158,49.194,-118.458,49.194,0.44,53.3,19.76,71.1,12.20,9.50,21.70
744,1178.71,1.506,-188.719,49.197,-118.902,49.197,0.20,53.7,19.86,71.5,12.95,9.05,22.00
745,1180.22,1.512,-187.262,49.198,-119.308,49.198,0.11,53.2,19.93,71.8,13.70,8.60,22.30
746,1181.74,1.517,-185.790,49.202,-119.672,49.202,0.23,52.5,19.99,72.0,14.50,8.10,22.60
747,1183.26,1.521,-184.303,49.206,-119.996,49.206,0.26,51.4,20.04,72.1,15.30,7.55,22.85
748,1184.79,1.525,-182.805,49.209,-120.277,49.209,0.23,50.1,20.09,72.3,16.05,6.95,23.00
749,1186.31,1.529,-181.294,49.215,-120.512,49.215,0.34,48.8,20.14,72.5,16.75,6.50,23.25
750,1187.85,1.532,-179.773,49.222,-120.699,49.222,0.47,47.6,20.18,72.7,17.40,6.75,24.15
751,1189.38,1.536,-178.244,49.230,-120.839,49.230,0.56,46.2,20.22,72.8,17.90,6.10,24.00
752,1190.92,1.538,-176.708,49.244,-120.926,49.244,0.89,45.1,20.26,72.9,18.30,5.40,23.70
753,1192.46,1.540,-175.169,49.264,-120.958,49.264,1.31,44.2,20.26,73.0,18.70,4.75,23.45
754,1194.00,1.540,-173.629,49.286,-120.938,49.286,1.44,43.4,20.26,72.9,18.95,4.10,23.05
755,1195.54,1.540,-172.091,49.310,-120.865,49.310,1.50,43.1,20.27,73.0,19.05,3.55,22.60
