index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
544,857.45,1.576,-163.471,55.852,-268.420,55.852,-0.42,73.2,26.99,97.2,2.00,2.00,4.00
545,859.02,1.576,-164.865,55.845,-268.353,55.845,-0.41,74.4,27.08,97.5,2.00,2.00,4.00
546,860.60,1.576,-166.692,55.835,-268.228,55.835,-0.62,74.1,27.19,97.9,2.00,2.00,4.00
547,862.17,1.576,-168.080,55.826,-268.103,55.826,-0.56,74.6,27.26,98.1,2.00,2.00,4.00
548,863.75,1.576,-169.749,55.815,-267.920,55.815,-0.74,74.8,27.32,98.4,2.00,2.00,4.00
549,865.33,1.576,-171.279,55.802,-267.718,55.802,-0.79,74.9,27.37,98.5,2.00,2.00,4.00
550,866.90,1.576,-172.726,55.789,-267.499,55.789,-0.85,75.2,27.43,98.7,2.00,2.00,4.00
551,868.48,1.576,-174.456,55.771,-267.197,55.771,-1.13,75.3,27.49,99.0,2.00,2.00,4.00
552,870.06,1.576,-175.773,55.756,-266.938,55.756,-0.94,75.2,27.55,99.2,2.00,2.00,4.00
553,871.63,1.576,-177.604,55.735,-266.538,55.735,-1.34,75.7,27.60,99.4,2.00,2.00,4.00
554,873.21,1.576,-178.953,55.719,-266.209,55.719,-1.02,75.7,27.65,99.5,2.00,2.00,4.00
555,874.78,1.576,-180.544,55.700,-265.789,55.700,-1.22,75.9,27.70,99.7,2.00,2.00,4.00
556,876.36,1.576,-182.052,55.681,-265.353,55.681,-1.21,76.3,27.73,99.8,2.00,2.00,4.00
557,877.94,1.576,-183.394,55.663,-264.938,55.663,-1.12,76.2,27.75,99.9,2.00,2.00,4.00
558,879.51,1.576,-185.111,55.639,-264.362,55.639,-1.51,77.3,27.77,100.0,2.00,2.00,4.00
559,881.09,1.576,-186.331,55.621,-263.926,55.621,-1.17,77.4,27.79,100.1,2.00,2.00,4.00
560,882.67,1.576,-188.113,55.593,-263.244,55.593,-1.80,78.3,27.83,100.2,2.00,2.00,4.00
561,884.24,1.576,-189.324,55.571,-262.748,55.571,-1.37,79.0,27.85,100.3,2.00,2.00,4.00
562,885.82,1.576,-190.898,55.541,-262.070,55.541,-1.90,79.8,27.88,100.4,2.00,2.00,4.00
563,887.39,1.576,-192.269,55.512,-261.441,55.512,-1.82,81.1,27.90,100.5,2.00,2.00,4.00
564,888.97,1.576,-193.642,55.483,-260.780,55.483,-1.90,82.1,27.94,100.6,2.26,2.26,4.52
565,890.55,1.576,-195.156,55.448,-260.009,55.448,-2.22,83.8,28.00,100.8,2.52,2.52,5.04
566,892.12,1.576,-196.378,55.418,-259.356,55.418,-1.90,85.0,28.04,101.0,2.80,2.80,5.59
567,893.70,1.576,-197.979,55.377,-258.457,55.377,-2.57,86.9,28.11,101.2,3.09,3.09,6.18
568,895.27,1.576,-199.170,55.345,-257.756,55.345,-2.06,88.6,28.17,101.4,3.40,3.40,6.79
569,896.85,1.576,-200.697,55.303,-256.818,55.303,-2.66,90.3,28.26,101.7,3.72,3.72,7.44
570,898.43,1.576,-201.879,55.269,-256.058,55.269,-2.16,92.8,28.37,102.1,4.05,4.05,8.10
571,900.00,1.576,-203.241,55.230,-255.151,55.230,-2.48,94.5,28.53,102.7,4.38,4.38,8.75
572,901.58,1.576,-204.517,55.193,-254.265,55.193,-2.36,97.5,28.71,103.4,4.70,4.70,9.40
573,903.16,1.576,-205.722,55.156,-253.400,55.156,-2.33,99.5,28.89,104.0,5.03,5.03,10.05
574,904.73,1.576,-207.167,55.110,-252.324,55.110,-2.90,102.3,29.10,104.8,5.34,5.34,10.68
575,906.31,1.576,-208.193,55.075,-251.536,55.075,-2.20,104.7,29.25,105.3,5.65,5.65,11.29
576,907.88,1.576,-209.636,55.025,-250.392,55.025,-3.20,107.3,29.47,106.1,5.94,5.94,11.87
577,909.46,1.576,-210.653,54.988,-249.562,54.988,-2.37,110.9,29.62,106.6,6.21,6.21,12.42
578,911.04,1.576,-212.109,54.933,-248.341,54.933,-3.46,113.4,29.86,107.5,6.46,6.46,12.91
579,912.61,1.576,-213.133,54.893,-247.459,54.893,-2.55,117.5,30.02,108.1,6.64,6.64,13.28
580,914.19,1.576,-214.525,54.838,-246.231,54.838,-3.51,120.4,30.24,108.9,6.76,6.76,13.53
581,915.77,1.576,-215.462,54.797,-245.384,54.797,-2.56,124.3,30.40,109.4,6.83,6.83,13.67
582,917.34,1.576,-216.837,54.737,-244.117,54.737,-3.82,127.9,30.63,110.3,6.85,6.85,13.70
583,918.92,1.576,-217.802,54.691,-243.206,54.691,-2.92,131.6,30.78,110.8,6.81,6.81,13.63
584,920.49,1.576,-219.077,54.628,-241.981,54.628,-4.03,135.3,30.99,111.5,6.73,6.73,13.46
585,922.07,1.576,-220.099,54.573,-240.978,54.573,-3.46,138.8,31.16,112.2,6.60,6.60,13.19
586,923.65,1.576,-221.325,54.505,-239.754,54.505,-4.31,143.5,31.36,112.9,6.42,6.42,12.83
587,925.22,1.576,-222.308,54.447,-238.752,54.447,-3.69,146.6,31.53,113.5,6.21,6.21,12.42
588,926.80,1.576,-223.491,54.376,-237.526,54.376,-4.52,150.7,31.72,114.2,6.01,6.01,12.01
589,928.37,1.576,-224.461,54.314,-236.501,54.314,-3.95,154.2,31.88,114.8,5.81,5.81,11.63
590,929.95,1.576,-225.649,54.237,-235.224,54.237,-4.83,158.2,32.07,115.5,5.61,5.61,11.22
591,931.53,1.576,-226.553,54.177,-234.232,54.177,-3.82,160.8,32.18,115.8,5.43,5.43,10.87
592,933.10,1.576,-227.777,54.096,-232.867,54.096,-5.15,164.0,32.15,115.7,5.25,5.25,10.50
593,934.68,1.576,-228.638,54.039,-231.888,54.039,-3.65,167.3,32.13,115.7,5.09,5.09,10.18
594,936.26,1.576,-229.855,53.956,-230.481,53.956,-5.26,169.4,32.11,115.6,4.93,4.93,9.86
595,937.83,1.576,-230.716,53.895,-229.467,53.895,-3.86,172.8,32.08,115.5,4.79,4.79,9.59
596,939.41,1.576,-231.905,53.811,-228.040,53.811,-5.32,175.7,32.16,115.8,4.66,4.66,9.33
597,940.98,1.576,-232.696,53.749,-227.074,53.749,-3.90,179.1,32.34,116.4,4.55,4.55,9.11
598,942.56,1.576,-233.927,53.655,-225.543,53.655,-5.97,181.4,32.58,117.3,4.46,4.46,8.92
599,944.14,1.576,-234.673,53.593,-224.598,53.593,-3.98,185.0,32.76,117.9,4.40,4.40,8.79
600,945.71,1.576,-235.803,53.497,-223.138,53.497,-6.07,187.9,33.01,118.8,4.33,4.33,8.66
601,947.29,1.576,-236.576,53.427,-222.121,53.427,-4.45,190.9,33.11,119.2,4.30,4.30,8.59
602,948.87,1.576,-237.716,53.323,-220.595,53.323,-6.60,194.9,33.26,119.7,4.26,4.26,8.52
603,950.44,1.576,-238.431,53.257,-219.619,53.257,-4.18,197.8,33.40,120.2,4.25,4.25,8.49
604,952.02,1.576,-239.513,53.153,-218.116,53.153,-6.60,202.0,33.57,120.9,4.23,4.23,8.46
605,953.59,1.576,-240.450,53.060,-216.788,53.060,-5.87,205.4,33.70,121.3,4.23,4.23,8.45
606,955.17,1.576,-241.327,52.974,-215.519,52.974,-5.49,210.5,33.85,121.9,4.22,4.22,8.44
607,956.75,1.576,-242.086,52.895,-214.405,52.895,-4.98,213.4,33.98,122.3,4.22,4.22,8.43
608,958.32,1.576,-243.051,52.791,-212.961,52.791,-6.59,217.0,34.14,122.9,4.21,4.21,8.42
609,959.90,1.576,-243.892,52.701,-211.680,52.701,-5.72,221.0,34.29,123.4,4.20,4.20,8.40
610,961.47,1.576,-244.747,52.607,-210.355,52.607,-5.99,223.3,34.45,124.0,4.18,4.18,8.37
611,963.05,1.576,-245.662,52.504,-208.915,52.504,-6.52,227.1,34.62,124.6,4.17,4.17,8.34
612,964.63,1.576,-246.394,52.421,-207.747,52.421,-5.27,229.7,34.76,125.1,4.15,4.15,8.30
613,966.20,1.576,-247.370,52.309,-206.167,52.309,-7.13,233.3,34.94,125.8,4.13,4.13,8.26
614,967.78,1.576,-248.029,52.229,-205.084,52.229,-5.04,234.6,35.07,126.2,4.11,4.11,8.21
615,969.36,1.576,-249.001,52.114,-203.468,52.114,-7.28,237.4,35.25,126.9,4.08,4.08,8.17
616,970.93,1.576,-249.601,52.041,-202.460,52.041,-4.67,240.3,35.37,127.3,4.06,4.06,8.12
617,972.51,1.576,-250.541,51.928,-200.860,51.928,-7.19,240.7,35.55,128.0,4.04,4.04,8.07
618,974.08,1.576,-251.262,51.839,-199.620,51.839,-5.62,244.0,35.67,128.4,4.01,4.01,8.03
619,975.66,1.576,-252.056,51.742,-198.238,51.742,-6.12,245.6,35.84,129.0,3.99,3.99,7.98
620,977.24,1.576,-252.884,51.641,-196.784,51.641,-6.41,246.9,36.00,129.6,3.96,3.96,7.93
621,978.81,1.576,-253.604,51.552,-195.503,51.552,-5.66,247.3,36.13,130.1,3.94,3.94,7.87
622,980.39,1.576,-254.508,51.442,-193.878,51.442,-6.98,250.4,36.30,130.7,3.91,3.91,7.81
623,981.97,1.576,-255.068,51.372,-192.860,51.372,-4.46,252.5,36.41,131.1,3.87,3.87,7.75
624,983.54,1.576,-255.963,51.263,-191.213,51.263,-6.91,250.4,36.58,131.7,3.84,3.84,7.67
625,985.12,1.576,-256.586,51.186,-190.052,51.186,-4.88,252.9,36.69,132.1,3.79,3.79,7.58
626,986.69,1.576,-257.386,51.090,-188.541,51.090,-6.07,249.5,36.84,132.6,3.74,3.74,7.48
627,988.27,1.576,-258.120,51.002,-187.135,51.002,-5.58,250.2,36.98,133.1,3.68,3.68,7.36
628,989.85,1.576,-258.810,50.920,-185.793,50.920,-5.24,246.5,37.11,133.6,3.62,3.62,7.23
629,991.42,1.576,-259.647,50.821,-184.139,50.821,-6.26,245.4,37.27,134.2,3.54,3.54,7.08
630,993.00,1.576,-260.152,50.759,-183.122,50.759,-3.93,242.3,37.35,134.5,3.46,3.46,6.91
631,994.57,1.576,-260.961,50.662,-181.469,50.662,-6.16,238.7,37.39,134.6,3.36,3.36,6.73
632,996.15,1.576,-261.548,50.590,-180.249,50.590,-4.58,236.3,37.36,134.5,3.26,3.26,6.53
633,997.73,1.576,-262.288,50.500,-178.680,50.500,-5.70,232.0,37.32,134.3,3.16,3.16,6.32
634,999.30,1.576,-262.935,50.421,-177.282,50.421,-4.99,228.7,37.27,134.2,3.05,3.05,6.10
635,1000.88,1.576,-263.521,50.350,-175.990,50.350,-4.51,224.2,37.18,133.9,2.94,2.94,5.87
636,1002.46,1.576,-264.264,50.263,-174.321,50.263,-5.53,221.5,36.74,132.3,2.82,2.82,5.64
637,1004.03,1.576,-264.719,50.209,-173.280,50.209,-3.44,215.9,36.41,131.1,2.70,2.70,5.40
638,1005.61,1.576,-265.490,50.121,-171.478,50.121,-5.59,213.9,36.01,129.6,2.58,2.58,5.16
639,1007.18,1.576,-265.978,50.065,-170.313,50.065,-3.57,208.9,35.76,128.7,2.46,2.46,4.92
640,1008.76,1.576,-266.633,49.991,-168.715,49.991,-4.68,204.8,35.31,127.1,2.34,2.34,4.67
641,1010.34,1.576,-267.190,49.927,-167.330,49.927,-4.03,200.1,34.83,125.4,2.20,2.20,4.41
642,1011.91,1.576,-267.741,49.864,-165.925,49.864,-4.02,193.0,34.34,123.6,2.06,2.06,4.13
643,1013.49,1.576,-268.366,49.793,-164.295,49.793,-4.52,188.4,33.74,121.5,2.00,2.00,4.00
644,1015.07,1.576,-268.820,49.739,-163.083,49.739,-3.37,177.1,33.32,119.9,2.00,2.00,4.00
645,1016.64,1.576,-269.483,49.664,-161.274,49.664,-4.77,169.7,32.63,117.5,2.00,2.00,4.00
646,1018.22,1.576,-269.894,49.617,-160.119,49.617,-3.00,162.7,32.19,115.9,2.00,2.00,4.00
647,1019.79,1.576,-270.498,49.550,-158.384,49.550,-4.26,149.1,31.53,113.5,2.00,2.00,4.00
648,1021.37,1.576,-270.922,49.502,-157.134,49.502,-3.03,142.0,31.08,111.9,2.00,2.00,4.00
649,1022.95,1.576,-271.500,49.439,-155.386,49.439,-4.01,134.3,30.44,109.6,2.00,2.00,4.00
650,1024.52,1.576,-271.880,49.396,-154.201,49.396,-2.75,124.0,30.00,108.0,2.00,2.00,4.00
651,1026.10,1.576,-272.438,49.333,-152.415,49.333,-3.98,116.0,29.32,105.5,2.00,2.00,4.00
652,1027.67,1.576,-272.817,49.289,-151.163,49.289,-2.76,110.5,28.78,103.6,2.00,2.00,4.00
653,1029.25,1.576,-273.290,49.236,-149.556,49.236,-3.41,104.3,28.08,101.1,2.00,2.00,4.00
654,1030.83,1.576,-273.705,49.189,-148.094,49.189,-2.97,97.1,27.44,98.8,2.00,2.00,4.00
655,1032.40,1.576,-274.098,49.145,-146.666,49.145,-2.76,92.3,26.80,96.5,2.00,2.00,4.00
656,1033.98,1.576,-274.538,49.098,-144.997,49.098,-3.00,88.0,26.03,93.7,2.00,2.00,4.00
657,1035.56,1.576,-274.881,49.061,-143.632,49.061,-2.34,82.7,25.40,91.5,2.00,2.00,4.00
658,1037.13,1.576,-275.285,49.018,-141.931,49.018,-2.74,78.6,24.71,89.0,2.00,2.00,4.00
659,1038.71,1.576,-275.616,48.980,-140.423,48.980,-2.40,75.6,24.20,87.1,2.00,2.00,4.00
660,1040.28,1.576,-275.898,48.946,-139.040,48.946,-2.19,71.9,23.85,85.9,2.00,2.00,4.00
661,1041.86,1.576,-276.229,48.903,-137.209,48.903,-2.75,68.6,23.52,84.7,2.00,2.00,4.00
662,1043.44,1.576,-276.455,48.870,-135.738,48.870,-2.07,65.4,23.27,83.8,2.00,2.00,4.00
663,1045.01,1.576,-276.636,48.842,-134.367,48.842,-1.76,62.8,23.04,82.9,2.00,2.00,4.00
664,1046.59,1.576,-276.828,48.807,-132.473,48.807,-2.25,60.5,22.73,81.8,2.00,2.00,4.00
665,1048.17,1.576,-276.925,48.781,-131.069,48.781,-1.60,57.9,22.51,81.0,2.00,2.00,4.00
666,1049.74,1.576,-276.985,48.755,-129.616,48.755,-1.68,55.4,22.25,80.1,2.00,2.00,4.00
667,1051.32,1.576,-277.000,48.725,-127.974,48.725,-1.87,53.0,22.04,79.3,2.38,2.38,4.76
668,1052.89,1.576,-276.952,48.695,-126.267,48.695,-1.91,51.2,21.88,78.8,2.85,2.85,5.71
669,1054.47,1.576,-276.863,48.671,-124.822,48.671,-1.57,49.4,21.74,78.3,3.35,3.35,6.70
670,1056.05,1.576,-276.726,48.646,-123.357,48.646,-1.54,47.6,21.62,77.8,3.86,3.86,7.73
671,1057.62,1.576,-276.496,48.620,-121.630,48.620,-1.68,45.7,21.52,77.5,4.40,4.40,8.81
672,1059.20,1.576,-276.230,48.596,-120.087,48.596,-1.53,44.3,21.40,77.0,4.87,4.87,9.73
673,1060.77,1.576,-275.940,48.574,-118.706,48.574,-1.40,43.2,21.25,76.5,5.23,5.23,10.45
674,1062.35,1.576,-275.517,48.544,-117.004,48.544,-1.88,42.0,21.06,75.8,5.49,5.49,10.98
675,1063.93,1.576,-275.073,48.516,-115.488,48.516,-1.77,41.2,20.88,75.2,5.65,5.65,11.30
676,1065.50,1.576,-274.593,48.489,-114.056,48.489,-1.75,40.3,20.71,74.5,5.67,5.67,11.35
677,1067.08,1.576,-274.087,48.463,-112.711,48.463,-1.62,39.4,20.54,74.0,5.60,5.60,11.20
678,1068.66,1.576,-273.499,48.437,-111.305,48.437,-1.63,39.2,20.37,73.3,5.42,5.42,10.84
679,1070.23,1.576,-272.766,48.409,-109.741,48.409,-1.81,38.7,20.18,72.6,5.14,5.14,10.29
680,1071.81,1.576,-272.007,48.380,-108.293,48.380,-1.81,38.1,20.00,72.0,4.77,4.77,9.54
681,1073.38,1.576,-271.266,48.353,-107.017,48.353,-1.70,38.0,19.82,71.4,4.39,4.39,8.79
682,1074.96,1.576,-270.475,48.327,-105.771,48.327,-1.68,37.6,19.64,70.7,4.04,4.04,8.09
683,1076.54,1.576,-269.590,48.301,-104.501,48.301,-1.66,37.2,19.45,70.0,3.72,3.72,7.44
684,1078.11,1.576,-268.539,48.274,-103.135,48.274,-1.72,37.1,19.26,69.3,3.43,3.43,6.86
685,1079.69,1.576,-267.520,48.250,-101.937,48.250,-1.50,37.0,19.12,68.8,3.16,3.16,6.33
686,1081.27,1.576,-266.504,48.229,-100.845,48.229,-1.36,36.7,19.04,68.5,2.93,2.93,5.85
687,1082.84,1.576,-265.437,48.208,-99.796,48.208,-1.28,36.4,19.01,68.4,2.73,2.73,5.45
688,1084.42,1.576,-264.188,48.188,-98.677,48.188,-1.27,36.5,19.03,68.5,2.56,2.56,5.12
689,1085.99,1.576,-262.887,48.172,-97.622,48.172,-1.05,36.4,19.07,68.7,2.42,2.42,4.84
690,1087.57,1.576,-261.619,48.160,-96.690,48.160,-0.76,36.2,19.15,69.0,2.29,2.29,4.57
691,1089.15,1.576,-260.378,48.151,-95.857,48.151,-0.56,36.1,19.24,69.3,2.18,2.18,4.36
692,1090.72,1.576,-259.106,48.144,-95.078,48.144,-0.47,36.0,19.34,69.6,2.09,2.09,4.18
693,1092.30,1.576,-257.777,48.137,-94.338,48.137,-0.46,36.1,19.44,70.0,2.02,2.02,4.03
694,1093.87,1.576,-256.236,48.129,-93.569,48.129,-0.47,36.2,19.51,70.2,2.00,2.00,4.00
695,1095.45,1.576,-254.747,48.125,-92.910,48.125,-0.28,36.1,19.55,70.4,2.00,2.00,4.00
696,1097.03,1.576,-253.378,48.125,-92.372,48.125,0.00,36.2,19.60,70.6,2.00,2.00,4.00
697,1098.60,1.576,-251.935,48.128,-91.871,48.128,0.20,36.5,19.64,70.7,2.00,2.00,4.00
698,1100.18,1.576,-250.511,48.133,-91.442,48.133,0.32,37.0,19.69,70.9,2.00,2.00,4.00
699,1101.76,1.576,-248.852,48.140,-91.022,48.140,0.47,37.3,19.71,71.0,2.00,2.00,4.00
700,1103.33,1.576,-247.251,48.151,-90.694,48.151,0.65,37.5,19.72,71.0,2.00,2.00,4.00
701,1104.91,1.576,-245.785,48.163,-90.457,48.163,0.81,38.1,19.75,71.1,2.00,2.00,4.00
702,1106.48,1.576,-244.305,48.178,-90.279,48.178,0.93,38.9,19.78,71.2,2.00,2.00,4.00
703,1108.06,1.576,-242.768,48.193,-90.157,48.193,0.98,39.6,19.82,71.4,2.00,2.00,4.00
704,1109.64,1.576,-241.074,48.210,-90.099,48.210,1.09,40.1,19.84,71.4,2.00,2.00,4.00
705,1111.21,1.576,-239.455,48.230,-90.117,48.230,1.25,40.9,19.87,71.5,2.00,2.00,4.00
706,1112.79,1.576,-237.938,48.254,-90.198,48.254,1.52,42.0,19.93,71.7,2.00,2.00,4.00
707,1114.37,1.576,-236.464,48.282,-90.333,48.282,1.76,42.9,19.99,72.0,2.00,2.00,4.00
708,1115.94,1.576,-234.939,48.313,-90.535,48.313,1.99,44.1,20.05,72.2,2.00,2.00,4.00
709,1117.52,1.576,-233.217,48.348,-90.838,48.348,2.21,45.4,20.11,72.4,2.00,2.00,4.00
710,1119.09,1.576,-231.699,48.379,-91.172,48.379,1.96,46.7,20.19,72.7,2.00,2.00,4.00
711,1120.67,1.576,-230.268,48.409,-91.541,48.409,1.88,48.4,20.27,73.0,2.00,2.00,4.00
712,1122.25,1.576,-228.819,48.440,-91.967,48.440,1.99,50.5,20.37,73.3,2.00,2.00,4.00
713,1123.82,1.576,-227.241,48.476,-92.495,48.476,2.25,53.0,20.46,73.7,2.00,2.00,4.00
714,1125.40,1.576,-225.639,48.514,-93.097,48.514,2.43,55.4,20.56,74.0,2.00,2.00,4.00
715,1126.97,1.576,-224.298,48.548,-93.652,48.548,2.19,57.5,20.65,74.3,2.00,2.00,4.00
716,1128.55,1.576,-222.898,48.587,-94.278,48.587,2.45,59.8,20.79,74.9,2.00,2.00,4.00
717,1130.13,1.576,-221.462,48.629,-94.969,48.629,2.66,62.4,21.07,75.9,2.00,2.00,4.00
718,1131.70,1.576,-219.875,48.677,-95.790,48.677,3.07,65.2,21.45,77.2,2.00,2.00,4.00
719,1133.28,1.576,-218.629,48.716,-96.476,48.716,2.46,67.2,21.74,78.3,2.00,2.00,4.00
720,1134.86,1.576,-217.333,48.755,-97.225,48.755,2.51,69.6,22.04,79.3,2.00,2.00,4.00
721,1136.43,1.576,-215.890,48.797,-98.101,48.797,2.66,71.8,22.37,80.5,2.13,2.13,4.27
722,1138.01,1.576,-214.519,48.836,-98.971,48.836,2.45,74.5,22.68,81.7,2.30,2.30,4.60
723,1139.58,1.576,-213.305,48.870,-99.771,48.870,2.13,77.5,22.98,82.7,2.46,2.46,4.92
724,1141.16,1.576,-212.000,48.906,-100.657,48.906,2.28,79.5,23.28,83.8,2.60,2.60,5.21
725,1142.74,1.576,-210.545,48.945,-101.675,48.945,2.48,81.6,23.62,85.0,2.73,2.73,5.47
726,1144.31,1.576,-209.409,48.975,-102.485,48.975,1.94,83.3,23.89,86.0,2.86,2.86,5.72
727,1145.89,1.576,-208.136,49.008,-103.405,49.008,2.10,86.1,24.19,87.1,3.03,3.03,6.06
728,1147.47,1.576,-206.725,49.044,-104.431,49.044,2.23,87.7,24.52,88.3,3.17,3.17,6.35
729,1149.04,1.576,-205.566,49.071,-105.273,49.071,1.77,88.1,24.77,89.2,3.38,3.38,6.76
730,1150.62,1.576,-204.230,49.101,-106.236,49.101,1.88,89.7,25.07,90.3,3.62,3.62,7.24
731,1152.19,1.576,-202.919,49.128,-107.167,49.128,1.69,89.7,25.33,91.2,3.90,3.90,7.81
732,1153.77,1.576,-201.800,49.149,-107.948,49.149,1.35,90.3,25.57,92.0,4.24,4.24,8.47
733,1155.35,1.576,-200.251,49.177,-109.000,49.177,1.76,89.8,25.85,93.1,4.62,4.62,9.23
734,1156.92,1.576,-199.068,49.198,-109.778,49.198,1.35,87.3,26.05,93.8,5.05,5.05,10.10
735,1158.50,1.576,-197.791,49.221,-110.593,49.221,1.44,87.4,26.27,94.6,5.53,5.53,11.07
736,1160.07,1.576,-196.358,49.244,-111.469,49.244,1.50,86.1,26.41,95.1,6.03,6.03,12.07
737,1161.65,1.576,-195.203,49.262,-112.150,49.262,1.11,83.2,26.33,94.8,6.62,6.62,13.24
738,1163.23,1.576,-193.601,49.283,-113.051,49.283,1.35,81.8,26.18,94.3,7.21,7.21,14.42
739,1164.80,1.576,-192.351,49.298,-113.719,49.298,0.94,80.1,26.07,93.8,7.70,7.70,15.41
740,1166.38,1.576,-190.796,49.314,-114.511,49.314,1.02,76.4,25.92,93.3,8.09,8.09,16.18
741,1167.96,1.576,-189.539,49.324,-115.113,49.324,0.64,74.4,25.78,92.8,8.32,8.32,16.63
742,1169.53,1.576,-188.176,49.333,-115.733,49.333,0.53,72.2,25.63,92.3,8.41,8.41,16.82
743,1171.11,1.576,-186.562,49.339,-116.418,49.339,0.39,68.6,25.47,91.7,8.37,8.37,16.74
744,1172.68,1.576,-185.272,49.343,-116.928,49.343,0.25,65.8,25.33,91.2,8.19,8.19,16.38
745,1174.26,1.576,-183.684,49.348,-117.512,49.348,0.33,63.8,25.15,90.5,7.87,7.87,15.74
746,1175.84,1.576,-182.180,49.355,-118.016,49.355,0.44,61.7,24.97,89.9,7.40,7.40,14.81
747,1177.41,1.576,-180.864,49.363,-118.421,49.363,0.50,60.2,24.82,89.3,6.79,6.79,13.59
748,1178.99,1.576,-179.062,49.376,-118.918,49.376,0.85,59.0,24.60,88.6,6.17,6.17,12.34
749,1180.57,1.576,-177.736,49.389,-119.238,49.389,0.81,57.3,24.44,88.0,5.54,5.54,11.08
750,1182.14,1.576,-176.296,49.406,-119.547,49.406,1.09,56.5,24.27,87.4,4.95,4.95,9.90
751,1183.72,1.576,-174.499,49.433,-119.870,49.433,1.74,55.8,24.06,86.6,4.37,4.37,8.74
752,1185.29,1.576,-173.087,49.461,-120.077,49.461,1.72,54.9,23.91,86.1,3.81,3.81,7.61
753,1186.87,1.576,-171.571,49.493,-120.257,49.493,2.07,53.9,23.75,85.5,3.27,3.27,6.54
754,1188.45,1.576,-169.830,49.535,-120.404,49.535,2.67,53.3,23.55,84.8,2.76,2.76,5.53
755,1190.02,1.576,-168.392,49.573,-120.479,49.573,2.40,52.8,23.40,84.2,2.29,2.29,4.58
756,1191.60,1.576,-166.972,49.611,-120.513,49.611,2.41,51.6,23.29,83.8,2.00,2.00,4.00
757,1193.17,1.576,-165.064,49.663,-120.496,49.663,3.27,51.5,23.24,83.7,2.00,2.00,4.00
758,1194.75,1.576,-163.679,49.699,-120.438,49.699,2.31,51.1,23.22,83.6,2.00,2.00,4.00
759,1196.33,1.576,-162.203,49.740,-120.338,49.740,2.61,50.4,23.17,83.4,2.00,2.00,4.00
760,1197.90,1.576,-160.599,49.785,-120.178,49.785,2.84,50.2,23.12,83.2,2.00,2.00,4.00
761,1199.48,1.576,-158.951,49.834,-119.960,49.834,3.12,49.9,23.05,83.0,2.00,2.00,4.00
762,1201.06,1.576,-157.528,49.875,-119.731,49.875,2.62,50.0,22.98,82.7,2.00,2.00,4.00
763,1202.63,1.576,-155.785,49.924,-119.394,49.924,3.12,49.6,22.89,82.4,2.00,2.00,4.00
764,1204.21,1.576,-154.314,49.964,-119.058,49.964,2.48,49.7,22.80,82.1,2.00,2.00,4.00
765,1205.78,1.576,-152.954,49.998,-118.707,49.998,2.20,50.5,22.71,81.8,2.00,2.00,4.00
766,1207.36,1.576,-151.280,50.039,-118.220,50.039,2.57,50.4,22.60,81.4,2.00,2.00,4.00
767,1208.94,1.576,-149.774,50.075,-117.726,50.075,2.29,50.7,22.50,81.0,2.00,2.00,4.00
768,1210.51,1.576,-148.402,50.108,-117.230,50.108,2.11,51.7,22.40,80.7,2.00,2.00,4.00
769,1212.09,1.576,-146.937,50.143,-116.648,50.143,2.22,52.1,22.31,80.3,2.00,2.00,4.00
770,1213.66,1.576,-145.339,50.181,-115.948,50.181,2.38,52.8,22.28,80.2,2.00,2.00,4.00
771,1215.24,1.576,-144.062,50.210,-115.337,50.210,1.84,54.4,22.30,80.3,2.00,2.00,4.00
772,1216.82,1.576,-142.765,50.238,-114.670,50.238,1.81,54.9,22.34,80.4,2.10,2.10,4.20
773,1218.39,1.576,-141.166,50.271,-113.775,50.271,2.09,55.8,22.37,80.5,2.45,2.45,4.90
774,1219.97,1.576,-139.878,50.298,-112.992,50.298,1.72,57.6,22.41,80.7,2.83,2.83,5.65
775,1221.55,1.576,-138.657,50.325,-112.201,50.325,1.68,59.0,22.43,80.8,3.23,3.23,6.46
776,1223.12,1.576,-137.303,50.355,-111.261,50.355,1.95,60.4,22.48,80.9,3.65,3.65,7.29
777,1224.70,1.576,-136.002,50.385,-110.291,50.385,1.87,62.3,22.54,81.2,4.08,4.08,8.16
778,1226.27,1.576,-134.846,50.410,-109.374,50.410,1.62,64.3,22.61,81.4,4.52,4.52,9.04
779,1227.85,1.576,-133.631,50.436,-108.354,50.436,1.60,66.3,22.69,81.7,4.97,4.97,9.93
780,1229.43,1.576,-132.323,50.462,-107.186,50.462,1.68,69.5,22.82,82.1,5.37,5.37,10.74
781,1231.00,1.576,-131.261,50.483,-106.187,50.483,1.34,72.4,22.95,82.6,5.67,5.67,11.35
782,1232.58,1.576,-130.220,50.504,-105.164,50.504,1.29,75.2,23.11,83.2,5.88,5.88,11.76
783,1234.16,1.576,-129.085,50.524,-103.995,50.524,1.30,79.3,23.38,84.2,5.99,5.99,11.99
784,1235.73,1.576,-127.963,50.544,-102.789,50.544,1.25,84.0,23.67,85.2,6.02,6.02,12.04
785,1237.31,1.576,-126.998,50.561,-101.714,50.561,1.09,88.3,23.91,86.1,5.96,5.96,11.93
786,1238.88,1.576,-125.753,50.584,-100.271,50.584,1.44,93.6,24.28,87.4,5.82,5.82,11.64
