index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
707,1132.54,1.552,-223.874,48.362,-95.722,48.362,2.57,52.1,18.49,66.5,3.30,16.20,19.50
708,1134.09,1.552,-222.518,48.404,-96.475,48.404,2.73,57.4,18.49,66.6,3.00,11.00,14.00
709,1135.64,1.557,-221.179,48.448,-97.269,48.448,2.82,64.3,18.59,66.9,3.35,10.85,14.20
710,1137.21,1.569,-219.849,48.493,-98.101,48.493,2.90,73.8,18.78,67.6,3.75,11.10,14.85
711,1138.73,1.513,-218.584,48.535,-98.930,48.535,2.77,86.9,19.05,68.6,4.05,10.95,15.00
712,1140.27,1.537,-217.312,48.576,-99.793,48.576,2.66,103.5,19.38,69.8,4.35,10.85,15.20
713,1141.83,1.566,-216.028,48.616,-100.689,48.616,2.56,123.8,19.69,70.9,4.65,10.70,15.35
714,1143.34,1.505,-214.806,48.655,-101.566,48.655,2.60,151.1,19.91,71.7,4.95,10.60,15.55
715,1144.86,1.521,-213.579,48.694,-102.463,48.694,2.57,187.2,20.11,72.4,5.20,10.55,15.75
716,1146.39,1.538,-212.345,48.731,-103.379,48.731,2.36,238.1,20.35,73.3,5.50,10.50,16.00
717,1147.95,1.554,-211.104,48.767,-104.314,48.767,2.35,338.1,20.55,74.0,5.75,10.45,16.20
718,1149.52,1.572,-209.854,48.804,-105.268,48.804,2.31,650.1,20.79,74.8,6.00,10.40,16.40
719,1151.10,1.582,-208.600,48.838,-106.231,48.838,2.15,2000.0,20.76,74.7,6.30,10.40,16.70
720,1152.67,1.566,-207.359,48.871,-107.186,48.871,2.10,506.4,20.45,73.6,6.55,10.35,16.90
721,1154.20,1.535,-206.140,48.902,-108.118,48.902,2.06,248.2,19.92,71.7,6.80,10.35,17.15
722,1155.77,1.566,-204.891,48.932,-109.063,48.932,1.89,160.9,19.27,69.4,7.10,10.30,17.40
723,1157.29,1.516,-203.673,48.960,-109.966,48.960,1.87,120.7,18.67,67.2,7.40,10.25,17.65
724,1158.84,1.549,-202.417,48.989,-110.872,48.989,1.84,97.1,18.33,66.0,7.70,10.20,17.90
725,1160.37,1.538,-201.155,49.014,-111.750,49.014,1.66,81.9,18.29,65.8,8.05,10.15,18.20
726,1161.91,1.533,-199.879,49.040,-112.600,49.040,1.71,71.5,18.23,65.6,8.45,10.05,18.50
727,1163.44,1.529,-198.589,49.067,-113.421,49.067,1.75,64.0,18.17,65.4,8.90,9.95,18.85
728,1164.96,1.524,-197.286,49.092,-114.210,49.092,1.60,58.3,18.11,65.2,9.35,9.80,19.15
729,1166.48,1.519,-195.966,49.113,-114.962,49.113,1.41,54.1,18.09,65.1,9.90,9.65,19.55
730,1168.00,1.521,-194.622,49.134,-115.675,49.134,1.37,51.1,18.15,65.3,10.50,9.50,20.00
731,1169.53,1.530,-193.249,49.154,-116.347,49.154,1.30,48.8,18.28,65.8,11.10,9.30,20.40
732,1171.07,1.537,-191.848,49.170,-116.979,49.170,1.03,47.1,18.28,65.8,11.75,9.05,20.80
733,1172.60,1.537,-190.427,49.180,-117.566,49.180,0.68,46.0,18.33,66.0,12.40,8.75,21.15
734,1174.15,1.545,-188.980,49.185,-118.107,49.185,0.29,45.3,18.46,66.5,13.10,8.40,21.50
735,1175.70,1.554,-187.506,49.187,-118.600,49.187,0.17,44.7,18.47,66.5,13.90,8.00,21.90
736,1177.26,1.554,-186.014,49.191,-119.035,49.191,0.25,44.7,18.52,66.7,14.70,7.60,22.30
737,1178.82,1.561,-184.501,49.197,-119.417,49.197,0.37,45.0,18.65,67.1,15.50,7.10,22.60
738,1180.39,1.572,-182.965,49.201,-119.753,49.201,0.25,44.9,18.70,67.3,16.30,6.50,22.80
739,1181.96,1.572,-181.419,49.206,-120.037,49.206,0.32,44.8,18.74,67.4,17.00,6.00,23.00
740,1183.47,1.503,-179.933,49.213,-120.258,49.213,0.45,45.2,18.84,67.8,17.60,6.35,23.95
741,1184.98,1.513,-178.430,49.221,-120.433,49.221,0.57,45.0,18.97,68.3,18.15,5.75,23.90
742,1186.49,1.515,-176.920,49.234,-120.556,49.234,0.87,44.9,18.94,68.2,18.55,5.10,23.65
743,1188.01,1.516,-175.405,49.253,-120.625,49.253,1.24,45.2,18.99,68.3,18.90,4.45,23.35
744,1189.53,1.523,-173.882,49.276,-120.643,49.276,1.51,45.8,19.11,68.8,19.20,3.90,23.10
745,1191.07,1.533,-172.350,49.300,-120.613,49.300,1.52,46.7,19.18,69.1,19.30,3.35,22.65
746,1192.60,1.536,-170.816,49.328,-120.527,49.328,1.88,48.4,19.22,69.2,19.35,2.80,22.15
747,1194.14,1.539,-169.284,49.365,-120.388,49.365,2.40,50.3,19.25,69.3,19.25,2.35,21.60
748,1195.68,1.538,-167.758,49.412,-120.200,49.412,3.05,52.2,19.22,69.2,19.10,1.95,21.05
749,1197.22,1.540,-166.236,49.467,-119.968,49.467,3.57,54.2,19.29,69.5,18.95,1.70,20.65
750,1198.77,1.549,-164.712,49.514,-119.700,49.514,3.00,55.3,19.42,69.9,18.65,1.60,20.25
751,1200.33,1.557,-163.187,49.552,-119.391,49.552,2.44,55.8,19.48,70.1,18.20,1.60,19.80
752,1201.89,1.562,-161.667,49.591,-119.031,49.591,2.53,56.5,19.56,70.4,17.60,1.65,19.25
753,1203.46,1.567,-160.155,49.636,-118.622,49.636,2.86,57.4,19.63,70.7,16.85,1.75,18.60
754,1205.03,1.575,-158.646,49.677,-118.172,49.677,2.63,57.9,19.72,71.0,16.10,1.90,18.00
755,1206.53,1.502,-157.217,49.709,-117.711,49.709,2.11,59.2,19.80,71.3,15.35,2.15,17.50
756,1208.04,1.509,-155.793,49.733,-117.214,49.733,1.59,60.4,19.90,71.6,14.60,2.40,17.00
757,1209.56,1.515,-154.376,49.758,-116.676,49.758,1.64,62.1,19.98,71.9,14.60,2.75,17.35
758,1211.08,1.523,-152.969,49.787,-116.096,49.787,1.93,63.9,20.07,72.2,16.45,3.10,19.55
759,1212.61,1.530,-151.568,49.820,-115.480,49.820,2.15,65.7,20.18,72.7,15.75,2.90,18.65
760,1214.15,1.540,-150.173,49.855,-114.828,49.855,2.24,67.6,20.35,73.3,15.05,2.90,17.95
761,1215.70,1.550,-148.784,49.890,-114.140,49.890,2.29,70.1,20.45,73.6,14.35,3.45,17.80
762,1217.27,1.565,-147.397,49.918,-113.417,49.918,1.76,72.3,20.69,74.5,13.65,4.00,17.65
763,1218.85,1.580,-146.014,49.947,-112.654,49.947,1.84,75.2,20.89,75.2,13.00,4.00,17.00
764,1220.36,1.511,-144.708,49.976,-111.894,49.976,1.94,79.2,21.09,75.9,12.35,4.50,16.85
765,1221.88,1.527,-143.402,50.004,-111.102,50.004,1.84,84.0,21.32,76.7,11.80,5.00,16.80
766,1223.43,1.543,-142.098,50.033,-110.279,50.033,1.87,89.0,21.53,77.5,11.30,5.50,16.80
767,1224.99,1.559,-140.793,50.061,-109.426,50.061,1.79,93.8,21.78,78.4,10.80,6.00,16.80
768,1226.56,1.576,-139.489,50.091,-108.541,50.091,1.94,97.6,22.00,79.2,10.25,6.50,16.75
769,1228.07,1.504,-138.258,50.121,-107.678,50.121,1.96,100.6,22.21,80.0,9.75,6.90,16.65
770,1229.58,1.518,-137.027,50.147,-106.790,50.147,1.76,102.3,22.43,80.7,9.25,7.35,16.60
771,1231.12,1.533,-135.797,50.171,-105.875,50.171,1.56,102.5,22.66,81.6,8.80,7.75,16.55
772,1232.67,1.548,-134.570,50.196,-104.931,50.196,1.62,103.2,22.88,82.4,8.35,8.15,16.50
773,1234.23,1.563,-133.347,50.223,-103.958,50.223,1.72,104.3,23.09,83.1,7.95,8.50,16.45
774,1235.81,1.578,-132.126,50.248,-102.958,50.248,1.57,104.7,23.34,84.0,7.55,8.85,16.40
775,1237.40,1.594,-130.909,50.272,-101.929,50.272,1.54,105.4,23.54,84.7,7.20,9.15,16.35
776,1238.92,1.514,-129.767,50.295,-100.936,50.295,1.46,108.0,23.77,85.6,6.85,9.45,16.30
777,1240.44,1.528,-128.628,50.316,-99.916,50.316,1.40,110.6,23.97,86.3,6.55,9.70,16.25
778,1241.98,1.541,-127.495,50.337,-98.872,50.337,1.37,112.8,24.18,87.1,6.30,9.95,16.25
779,1243.54,1.556,-126.365,50.357,-97.802,50.357,1.29,115.4,24.42,87.9,6.00,10.15,16.15
780,1245.11,1.570,-125.240,50.380,-96.707,50.380,1.44,118.6,24.62,88.6,5.75,10.35,16.10
781,1246.70,1.585,-124.120,50.402,-95.587,50.402,1.41,120.5,24.87,89.5,5.55,10.55,16.10
782,1248.29,1.598,-123.005,50.426,-94.441,50.426,1.49,122.4,25.08,90.3,5.35,10.75,16.10
783,1249.81,1.512,-121.963,50.446,-93.346,50.446,1.31,125.6,25.31,91.1,5.15,10.85,16.00
784,1251.33,1.524,-120.925,50.465,-92.230,50.465,1.23,129.9,25.50,91.8,5.00,11.00,16.00
785,1252.87,1.538,-119.892,50.483,-91.090,50.483,1.21,135.7,25.73,92.6,4.90,11.10,16.00
786,1254.42,1.551,-118.866,50.504,-89.928,50.504,1.34,144.1,25.94,93.4,4.75,11.20,15.95
787,1255.98,1.564,-117.844,50.524,-88.744,50.524,1.29,156.2,26.17,94.2,4.65,11.30,15.95
788,1257.56,1.576,-116.827,50.541,-87.540,50.541,1.10,171.8,26.38,95.0,4.60,11.35,15.95
789,1259.15,1.590,-115.811,50.556,-86.317,50.556,0.92,192.3,26.61,95.8,3.95,11.40,15.35
790,1260.75,1.604,-114.797,50.571,-85.075,50.571,0.93,218.8,26.84,96.6,2.85,11.45,14.30
791,1262.26,1.509,-113.850,50.585,-83.899,50.585,0.94,254.1,27.02,97.3,1.85,11.50,13.35
792,1263.78,1.520,-112.904,50.600,-82.710,50.600,1.02,297.1,27.26,98.1,1.00,11.50,12.50
793,1265.32,1.533,-111.956,50.619,-81.506,50.619,1.20,348.2,27.46,98.8,1.00,12.20,13.20
794,1266.86,1.544,-111.006,50.638,-80.289,50.638,1.26,404.1,27.66,99.6,1.00,12.20,13.20
795,1268.42,1.556,-110.053,50.657,-79.060,50.657,1.21,453.5,27.88,100.4,1.00,12.20,13.20
796,1269.98,1.567,-109.096,50.675,-77.818,50.675,1.17,479.3,28.09,101.1,1.00,12.20,13.20
797,1271.56,1.579,-108.136,50.692,-76.565,50.692,1.08,481.7,28.30,101.9,1.00,12.20,13.20
798,1273.15,1.591,-107.173,50.709,-75.299,50.709,1.07,465.6,28.51,102.6,1.00,12.20,13.20
799,1274.76,1.604,-106.206,50.725,-74.020,50.725,1.01,439.4,28.74,103.5,1.00,12.20,13.20
800,1276.37,1.614,-105.238,50.741,-72.729,50.741,0.98,412.7,28.91,104.1,1.00,12.15,13.15
801,1277.88,1.511,-104.336,50.753,-71.517,50.753,0.77,393.0,29.17,105.0,1.00,12.15,13.15
802,1279.40,1.522,-103.431,50.766,-70.293,50.766,0.88,378.6,29.35,105.6,1.00,12.15,13.15
803,1280.93,1.533,-102.527,50.781,-69.056,50.781,0.98,369.1,29.56,106.4,1.00,12.10,13.10
804,1282.48,1.544,-101.620,50.797,-67.806,50.797,1.03,362.9,29.79,107.2,1.00,12.10,13.10
805,1284.03,1.555,-100.713,50.814,-66.544,50.814,1.05,356.8,30.00,108.0,1.00,12.05,13.05
806,1285.60,1.568,-99.803,50.830,-65.267,50.830,1.02,346.6,30.27,109.0,1.00,12.00,13.00
807,1287.18,1.582,-98.892,50.846,-63.974,50.846,1.01,335.8,30.52,109.9,1.00,11.95,12.95
808,1288.78,1.594,-97.979,50.860,-62.668,50.860,0.93,323.7,30.79,110.9,1.00,11.90,12.90
809,1290.39,1.610,-97.064,50.875,-61.344,50.875,0.90,310.8,31.09,111.9,1.00,11.80,12.80
810,1292.01,1.624,-96.148,50.890,-60.002,50.890,0.91,302.3,31.36,112.9,1.05,11.75,12.80
811,1293.52,1.511,-95.301,50.902,-58.751,50.902,0.79,301.1,31.61,113.8,1.10,11.65,12.75
812,1295.05,1.525,-94.454,50.914,-57.483,50.914,0.80,303.2,31.88,114.8,1.20,11.55,12.75
813,1296.58,1.537,-93.607,50.925,-56.200,50.925,0.75,307.4,32.16,115.8,1.30,11.50,12.80
814,1298.13,1.550,-92.760,50.936,-54.903,50.936,0.71,311.6,32.39,116.6,3.20,11.40,14.60
815,1299.70,1.561,-91.912,50.944,-53.592,50.944,0.47,309.9,32.65,117.5,3.30,11.30,14.60
816,1301.27,1.574,-91.064,50.947,-52.266,50.947,0.23,300.9,32.90,118.4,3.45,11.15,14.60
817,1302.85,1.586,-90.215,50.947,-50.926,50.947,-0.02,291.6,33.18,119.4,3.55,11.05,14.60
818,1304.45,1.599,-89.367,50.945,-49.570,50.945,-0.10,285.6,33.46,120.5,3.65,10.95,14.60
819,1306.07,1.613,-88.521,50.945,-48.197,50.945,-0.01,288.3,33.74,121.5,3.80,10.80,14.60
820,1307.69,1.626,-87.676,50.948,-46.807,50.948,0.16,304.3,33.99,122.4,3.95,10.65,14.60
821,1309.20,1.501,-86.904,50.951,-45.519,50.951,0.24,338.5,34.23,123.2,4.10,10.50,14.60
822,1310.71,1.511,-86.132,50.954,-44.220,50.954,0.15,385.5,34.47,124.1,4.25,10.40,14.65
823,1312.23,1.522,-85.359,50.955,-42.908,50.955,0.09,446.8,34.70,124.9,4.40,10.25,14.65
824,1313.76,1.533,-84.585,50.954,-41.586,50.954,-0.08,517.0,34.94,125.8,4.55,10.05,14.60
825,1315.30,1.543,-83.809,50.950,-40.252,50.950,-0.21,593.9,35.19,126.7,3.00,9.90,12.90
826,1316.86,1.554,-83.031,50.946,-38.906,50.946,-0.27,677.1,35.44,127.6,3.15,9.75,12.90
827,1318.42,1.566,-82.251,50.942,-37.549,50.942,-0.30,796.1,35.70,128.5,3.35,9.60,12.95
828,1320.00,1.576,-81.469,50.937,-36.180,50.937,-0.28,989.5,35.93,129.4,3.50,9.40,12.90
829,1321.59,1.587,-80.684,50.932,-34.801,50.932,-0.32,1339.1,36.18,130.2,3.65,9.25,12.90
830,1323.18,1.597,-79.895,50.925,-33.413,50.925,-0.45,2000.0,36.39,131.0,3.85,9.05,12.90
831,1324.79,1.607,-79.103,50.916,-32.015,50.916,-0.59,2000.0,36.64,131.9,4.00,8.90,12.90
832,1326.41,1.618,-78.305,50.905,-30.607,50.905,-0.64,2000.0,36.88,132.8,4.20,8.70,12.90
833,1328.04,1.629,-77.502,50.893,-29.189,50.893,-0.73,2000.0,37.15,133.7,4.35,8.55,12.90
834,1329.68,1.639,-76.693,50.881,-27.764,50.881,-0.73,2000.0,37.38,134.6,4.55,8.35,12.90
835,1331.18,1.500,-75.952,50.870,-26.459,50.870,-0.72,1555.8,37.62,135.4,4.70,8.20,12.90
836,1332.69,1.509,-75.205,50.861,-25.148,50.861,-0.66,1245.8,37.80,136.1,4.85,8.05,12.90
837,1334.20,1.517,-74.453,50.850,-23.831,50.850,-0.72,1071.1,38.02,136.9,5.00,7.85,12.85
838,1335.73,1.526,-73.694,50.838,-22.508,50.838,-0.76,955.5,38.24,137.7,5.15,7.70,12.85
839,1337.26,1.534,-72.929,50.825,-21.179,50.825,-0.88,864.7,38.45,138.4,5.30,7.55,12.85
840,1338.81,1.543,-72.157,50.810,-19.843,50.810,-0.97,783.4,38.66,139.2,5.45,7.40,12.85
841,1340.36,1.550,-71.379,50.793,-18.502,50.793,-1.11,713.2,38.84,139.8,5.60,7.30,12.90
842,1341.92,1.559,-70.594,50.773,-17.155,50.773,-1.24,655.0,39.09,140.7,5.75,7.15,12.90
843,1343.48,1.569,-69.800,50.753,-15.802,50.753,-1.26,618.3,39.31,141.5,5.85,7.00,12.85
844,1345.06,1.577,-68.999,50.734,-14.444,50.734,-1.25,600.3,39.52,142.3,6.00,6.85,12.85
845,1346.65,1.586,-68.189,50.714,-13.081,50.714,-1.21,602.8,39.74,143.1,6.10,6.75,12.85
846,1348.24,1.594,-67.370,50.696,-11.713,50.696,-1.18,622.0,39.96,143.8,6.25,6.60,12.85
847,1349.84,1.603,-66.543,50.677,-10.340,50.677,-1.18,657.1,40.15,144.6,6.35,6.50,12.85
848,1351.45,1.610,-65.710,50.656,-8.963,50.656,-1.27,697.1,40.34,145.2,6.50,5.70,12.20
849,1353.07,1.620,-64.868,50.635,-7.579,50.635,-1.32,745.4,40.59,146.1,6.60,5.60,12.20
850,1354.70,1.628,-64.020,50.613,-6.191,50.613,-1.34,788.3,40.78,146.8,6.70,5.50,12.20
851,1356.34,1.636,-63.163,50.591,-4.797,50.591,-1.35,841.0,41.01,147.6,6.65,5.40,12.05
852,1357.98,1.645,-62.299,50.569,-3.397,50.569,-1.30,908.4,41.22,148.4,6.75,5.30,12.05
853,1359.64,1.654,-61.429,50.549,-1.991,50.549,-1.24,1000.7,41.43,149.2,6.85,5.15,12.00
854,1361.30,1.662,-60.551,50.529,-0.580,50.529,-1.21,1114.4,41.66,150.0,6.95,5.05,12.00
855,1362.80,1.503,-59.756,50.511,0.696,50.511,-1.18,1273.4,41.81,150.5,7.05,4.95,12.00
856,1364.31,1.508,-58.956,50.492,1.975,50.492,-1.30,1445.0,41.99,151.2,7.10,4.85,11.95
857,1365.83,1.516,-58.152,50.472,3.260,50.472,-1.32,1637.2,42.20,151.9,7.15,4.75,11.90
858,1367.35,1.523,-57.342,50.451,4.550,50.451,-1.32,1851.1,42.40,152.7,7.25,4.65,11.90
859,1368.88,1.530,-56.528,50.432,5.845,50.432,-1.25,2000.0,42.59,153.3,7.30,4.55,11.85
860,1370.42,1.537,-55.709,50.414,7.146,50.414,-1.20,2000.0,42.78,154.0,7.35,4.45,11.80
861,1371.96,1.543,-54.885,50.396,8.451,50.396,-1.18,2000.0,42.96,154.6,7.40,4.35,11.75
862,1373.51,1.550,-54.058,50.377,9.762,50.377,-1.18,2000.0,43.14,155.3,7.45,4.25,11.70
863,1375.07,1.556,-53.226,50.359,11.077,50.359,-1.21,2000.0,43.32,155.9,7.50,4.15,11.65
864,1376.63,1.564,-52.390,50.340,12.399,50.340,-1.19,2000.0,43.53,156.7,7.55,4.05,11.60
865,1378.20,1.570,-51.551,50.322,13.725,50.322,-1.17,2000.0,43.69,157.3,7.55,3.95,11.50
866,1379.78,1.577,-50.707,50.304,15.057,50.304,-1.15,2000.0,43.89,158.0,7.60,3.85,11.45
867,1381.36,1.584,-49.860,50.286,16.396,50.286,-1.12,2000.0,44.08,158.7,7.65,3.75,11.40
868,1382.95,1.590,-49.009,50.269,17.738,50.269,-1.08,2000.0,44.23,159.2,7.70,3.65,11.35
869,1384.55,1.597,-48.155,50.251,19.087,50.251,-1.08,2000.0,44.45,160.0,7.70,3.55,11.25
870,1386.15,1.603,-47.296,50.235,20.442,50.235,-1.01,2000.0,44.62,160.6,7.75,3.45,11.20
871,1387.76,1.610,-46.434,50.219,21.802,50.219,-0.99,2000.0,44.81,161.3,7.75,3.35,11.10
872,1389.38,1.616,-45.569,50.203,23.166,50.203,-1.03,2000.0,44.95,161.8,7.80,3.25,11.05
873,1391.00,1.622,-44.700,50.185,24.536,50.185,-1.11,2000.0,45.16,162.6,7.80,3.15,10.95
874,1392.63,1.629,-43.828,50.166,25.912,50.166,-1.12,2000.0,45.34,163.2,7.85,3.00,10.85
875,1394.27,1.636,-42.952,50.147,27.293,50.147,-1.16,2000.0,45.51,163.8,7.85,2.90,10.75
876,1395.91,1.642,-42.073,50.128,28.680,50.128,-1.20,2000.0,45.70,164.5,7.85,2.80,10.65
877,1397.56,1.649,-41.190,50.108,30.073,50.108,-1.22,2000.0,45.89,165.2,7.90,2.70,10.60
878,1399.21,1.655,-40.304,50.088,31.471,50.088,-1.20,2000.0,46.06,165.8,7.90,2.65,10.55
879,1400.87,1.662,-39.415,50.069,32.875,50.069,-1.14,2000.0,46.26,166.5,7.90,2.55,10.45
880,1402.54,1.669,-38.523,50.051,34.285,50.051,-1.08,2000.0,46.43,167.2,7.90,2.45,10.35
881,1404.22,1.674,-37.627,50.033,35.700,50.033,-1.07,2000.0,46.58,167.7,7.90,2.35,10.25
882,1405.90,1.681,-36.729,50.014,37.120,50.014,-1.12,2000.0,46.78,168.4,7.95,2.25,10.20
883,1407.58,1.687,-35.827,49.995,38.547,49.995,-1.14,2000.0,46.94,169.0,7.95,2.15,10.10
884,1409.09,1.505,-35.024,49.977,39.818,49.977,-1.21,2000.0,47.09,169.5,7.95,2.05,10.00
885,1410.60,1.510,-34.218,49.958,41.095,49.958,-1.23,2000.0,47.25,170.1,7.95,2.00,9.95
886,1412.11,1.515,-33.409,49.939,42.376,49.939,-1.26,2000.0,47.42,170.7,7.95,1.90,9.85
887,1413.63,1.520,-32.599,49.920,43.662,49.920,-1.26,2000.0,47.56,171.2,7.95,1.85,9.80
888,1415.16,1.525,-31.786,49.900,44.952,49.900,-1.28,2000.0,47.73,171.8,8.00,1.75,9.75
889,1416.69,1.530,-30.971,49.881,46.247,49.881,-1.26,2000.0,47.87,172.3,7.95,1.70,9.65
890,1418.22,1.535,-30.155,49.862,47.547,49.862,-1.24,1835.1,48.05,173.0,7.95,1.60,9.55
891,1419.76,1.540,-29.337,49.843,48.852,49.843,-1.21,1574.9,48.19,173.5,7.95,1.55,9.50
892,1421.31,1.544,-28.518,49.824,50.161,49.824,-1.23,1367.0,48.31,173.9,7.95,1.50,9.45
893,1422.86,1.549,-27.698,49.805,51.475,49.805,-1.28,1185.6,48.49,174.6,7.95,1.50,9.45
894,1424.41,1.554,-26.877,49.786,52.795,49.786,-1.23,1049.4,48.64,175.1,7.90,1.45,9.35
895,1425.97,1.559,-26.055,49.767,54.120,49.767,-1.21,938.6,48.80,175.7,7.90,1.40,9.30
896,1427.54,1.564,-25.233,49.748,55.450,49.748,-1.17,864.3,48.93,176.2,7.85,1.40,9.25
897,1429.10,1.569,-24.411,49.731,56.787,49.731,-1.14,804.0,49.09,176.7,7.80,1.40,9.20
898,1430.68,1.574,-23.589,49.714,58.129,49.714,-1.07,768.0,49.22,177.2,7.80,1.40,9.20
899,1432.26,1.578,-22.768,49.697,59.476,49.697,-1.05,729.2,49.38,177.8,7.75,1.40,9.15
900,1433.84,1.584,-21.947,49.681,60.830,49.681,-1.01,702.4,49.54,178.4,7.70,1.40,9.10
901,1435.43,1.586,-21.128,49.664,62.188,49.664,-1.07,667.5,49.64,178.7,7.65,1.40,9.05
902,1437.02,1.591,-20.309,49.645,63.552,49.645,-1.19,638.3,49.77,179.2,7.60,1.40,9.00
903,1438.61,1.596,-19.491,49.625,64.922,49.625,-1.25,608.1,49.96,179.8,7.60,1.45,9.05
904,1440.21,1.602,-18.674,49.606,66.299,49.606,-1.20,589.1,50.11,180.4,7.55,1.45,9.00
905,1441.82,1.606,-17.858,49.587,67.683,49.587,-1.18,569.1,50.25,180.9,7.50,1.50,9.00
906,1443.43,1.610,-17.045,49.567,69.072,49.567,-1.22,551.6,50.38,181.4,7.45,1.55,9.00
907,1445.05,1.615,-16.233,49.547,70.468,49.547,-1.24,531.8,50.51,181.8,7.40,1.60,9.00
908,1446.66,1.619,-15.423,49.527,71.870,49.527,-1.29,512.9,50.65,182.4,7.35,1.65,9.00
909,1448.29,1.624,-14.615,49.505,73.278,49.505,-1.30,495.9,50.81,182.9,7.30,1.70,9.00
910,1449.92,1.628,-13.810,49.485,74.693,49.485,-1.23,490.5,50.94,183.4,7.25,1.75,9.00
911,1451.55,1.633,-13.007,49.467,76.115,49.467,-1.15,501.2,51.12,184.0,7.20,1.80,9.00
912,1453.19,1.638,-12.207,49.450,77.545,49.450,-1.01,531.0,51.24,184.5,7.15,1.80,8.95
913,1454.83,1.642,-11.411,49.435,78.981,49.435,-0.93,579.2,51.38,185.0,7.10,1.85,8.95
914,1456.48,1.647,-10.616,49.420,80.423,49.420,-0.92,645.4,51.52,185.5,7.05,1.90,8.95
915,1458.13,1.650,-9.823,49.403,81.870,49.403,-1.04,704.8,51.62,185.8,7.05,1.95,9.00
916,1459.78,1.653,-9.031,49.382,83.322,49.382,-1.28,733.4,51.71,186.2,7.00,1.95,8.95
917,1461.44,1.656,-8.241,49.357,84.777,49.357,-1.51,707.6,51.82,186.5,6.95,2.00,8.95
918,1463.10,1.662,-7.451,49.329,86.238,49.329,-1.65,645.8,52.03,187.3,6.95,2.05,9.00
919,1464.77,1.668,-6.661,49.300,87.707,49.300,-1.73,572.4,52.19,187.9,6.90,2.05,8.95
920,1466.44,1.672,-5.874,49.271,89.182,49.271,-1.78,516.4,52.27,188.2,6.90,2.10,9.00
921,1468.11,1.676,-5.089,49.240,90.662,49.240,-1.81,482.7,52.49,189.0,6.90,2.10,9.00
922,1469.80,1.684,-4.308,49.214,92.153,49.214,-1.58,480.8,52.68,189.7,6.90,2.10,9.00
923,1471.48,1.688,-3.530,49.192,93.651,49.192,-1.27,510.9,52.80,190.1,6.90,2.10,9.00
924,1473.18,1.692,-2.757,49.174,95.156,49.174,-1.05,582.5,52.94,190.6,6.90,2.10,9.00
925,1474.87,1.696,-1.987,49.158,96.668,49.158,-0.93,697.6,53.06,191.0,6.90,2.10,9.00
926,1476.57,1.699,-1.219,49.142,98.183,49.142,-0.94,891.9,53.15,191.3,6.90,2.05,8.95
927,1478.28,1.704,-0.451,49.124,99.704,49.124,-1.06,1200.7,53.31,191.9,6.90,2.05,8.95
928,1479.98,1.708,0.317,49.105,101.229,49.105,-1.15,1713.4,53.42,192.3,6.90,2.05,8.95
929,1481.70,1.712,1.086,49.082,102.759,49.082,-1.33,2000.0,53.54,192.8,6.90,2.05,8.95
930,1483.20,1.500,1.759,49.060,104.099,49.060,-1.49,2000.0,53.64,193.1,6.95,2.05,9.00
931,1484.70,1.505,2.434,49.036,105.444,49.036,-1.58,2000.0,53.80,193.7,6.95,2.05,9.00
932,1486.21,1.509,3.111,49.012,106.792,49.012,-1.60,2000.0,53.94,194.2,6.95,2.05,9.00
933,1487.72,1.513,3.789,48.987,108.145,48.987,-1.60,2000.0,54.09,194.7,6.95,2.05,9.00
934,1489.24,1.517,4.470,48.964,109.500,48.964,-1.56,2000.0,54.23,195.2,6.95,2.05,9.00
935,1490.76,1.520,5.152,48.941,110.858,48.941,-1.52,2000.0,54.36,195.7,6.95,2.00,8.95
936,1492.28,1.524,5.837,48.918,112.219,48.918,-1.48,2000.0,54.47,196.1,6.95,2.00,8.95
937,1493.81,1.527,6.524,48.896,113.583,48.896,-1.48,2000.0,54.58,196.5,6.95,2.00,8.95
938,1495.34,1.530,7.213,48.873,114.949,48.873,-1.47,2000.0,54.71,196.9,6.95,2.00,8.95
939,1496.88,1.534,7.905,48.851,116.318,48.851,-1.43,2000.0,54.82,197.3,6.95,2.00,8.95
940,1498.41,1.537,8.598,48.829,117.689,48.829,-1.42,2000.0,54.94,197.8,6.95,2.00,8.95
941,1499.95,1.540,9.294,48.808,119.063,48.808,-1.36,2000.0,55.06,198.2,6.95,2.00,8.95
942,1501.50,1.544,9.993,48.788,120.440,48.788,-1.31,2000.0,55.20,198.7,6.95,2.00,8.95
943,1503.04,1.547,10.693,48.768,121.819,48.768,-1.28,2000.0,55.31,199.1,6.95,2.00,8.95
944,1504.59,1.550,11.395,48.748,123.201,48.748,-1.32,2000.0,55.39,199.4,6.95,2.00,8.95
945,1506.15,1.553,12.099,48.726,124.585,48.726,-1.41,2000.0,55.50,199.8,6.95,2.00,8.95
946,1507.70,1.556,12.804,48.703,125.971,48.703,-1.47,2000.0,55.62,200.2,6.95,2.00,8.95
947,1509.26,1.560,13.512,48.680,127.361,48.680,-1.46,2000.0,55.76,200.7,6.95,2.00,8.95
948,1510.82,1.563,14.221,48.658,128.754,48.658,-1.46,2000.0,55.87,201.1,6.95,2.00,8.95
