index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
696,1083.90,1.531,-268.394,48.087,-102.162,48.087,-1.72,39.3,17.55,63.2,3.05,77.75,80.80
697,1085.43,1.523,-267.346,48.063,-101.057,48.063,-1.54,39.0,17.46,62.9,2.90,76.70,79.60
698,1086.94,1.516,-266.260,48.043,-100.000,48.043,-1.37,39.0,17.39,62.6,2.70,74.65,77.35
699,1088.45,1.509,-265.139,48.022,-98.990,48.022,-1.36,38.9,17.32,62.3,2.60,72.40,75.00
700,1089.96,1.504,-263.984,48.003,-98.027,48.003,-1.26,38.8,17.25,62.1,2.45,66.90,69.35
701,1091.50,1.549,-262.755,47.989,-97.084,47.989,-0.94,38.3,17.19,61.9,2.30,62.80,65.10
702,1093.05,1.543,-261.496,47.975,-96.192,47.975,-0.86,37.5,17.10,61.6,2.20,60.35,62.55
703,1094.58,1.536,-260.206,47.967,-95.358,47.967,-0.53,36.5,17.03,61.3,2.10,56.95,59.05
704,1096.11,1.530,-258.889,47.961,-94.581,47.961,-0.39,35.4,16.96,61.1,2.00,53.60,55.60
705,1097.64,1.523,-257.546,47.955,-93.863,47.955,-0.40,34.4,16.89,60.8,1.95,50.65,52.60
706,1099.15,1.516,-256.179,47.947,-93.207,47.947,-0.52,33.5,16.80,60.5,1.90,47.95,49.85
707,1100.66,1.509,-254.790,47.943,-92.618,47.943,-0.31,32.9,16.72,60.2,1.85,45.50,47.35
708,1102.16,1.501,-253.381,47.943,-92.102,47.943,0.05,32.7,16.64,59.9,1.80,42.95,44.75
709,1103.71,1.544,-251.908,47.947,-91.639,47.947,0.26,32.5,16.57,59.7,1.75,40.75,42.50
710,1105.25,1.539,-250.419,47.951,-91.250,47.951,0.26,32.7,16.53,59.5,1.75,38.90,40.65
711,1106.78,1.535,-248.917,47.955,-90.932,47.955,0.27,33.1,16.49,59.4,1.75,37.30,39.05
712,1108.31,1.532,-247.405,47.963,-90.687,47.963,0.51,33.8,16.46,59.3,1.75,36.00,37.75
713,1109.84,1.530,-245.885,47.974,-90.515,47.974,0.68,34.5,16.44,59.2,1.75,34.85,36.60
714,1111.37,1.529,-244.359,47.987,-90.411,47.987,0.89,35.3,16.44,59.2,1.80,33.95,35.75
715,1112.90,1.529,-242.831,48.000,-90.369,48.000,0.83,36.0,16.44,59.2,1.80,33.20,35.00
716,1114.43,1.528,-241.303,48.014,-90.391,48.014,0.92,36.5,16.43,59.2,1.85,32.60,34.45
717,1115.96,1.528,-239.778,48.030,-90.476,48.030,1.03,36.8,16.43,59.1,1.90,32.00,33.90
718,1117.49,1.528,-238.258,48.052,-90.627,48.052,1.45,37.1,16.43,59.1,1.95,31.45,33.40
719,1119.01,1.528,-236.745,48.080,-90.842,48.080,1.83,37.6,16.44,59.2,2.05,31.05,33.10
720,1120.54,1.529,-235.241,48.108,-91.116,48.108,1.84,38.3,16.45,59.2,2.15,30.80,32.95
721,1122.07,1.531,-233.748,48.137,-91.454,48.137,1.94,39.7,16.48,59.3,2.25,30.60,32.85
722,1123.61,1.536,-232.266,48.168,-91.854,48.168,1.98,41.8,16.56,59.6,2.35,31.85,34.20
723,1125.16,1.550,-230.787,48.199,-92.316,48.199,2.00,44.8,16.77,60.4,2.45,33.50,35.95
724,1126.68,1.522,-229.351,48.229,-92.820,48.229,1.96,48.6,17.07,61.4,2.55,34.45,37.00
725,1128.18,1.502,-227.950,48.259,-93.360,48.259,2.02,53.2,17.45,62.8,2.75,34.40,37.15
726,1129.72,1.537,-226.532,48.292,-93.952,48.292,2.14,57.8,17.86,64.3,3.05,34.40,37.45
727,1131.24,1.518,-225.147,48.328,-94.571,48.328,2.39,62.2,18.26,65.7,3.40,34.10,37.50
728,1132.79,1.551,-223.747,48.368,-95.237,48.368,2.56,65.8,18.67,67.2,3.80,33.55,37.35
729,1134.32,1.528,-222.382,48.410,-95.924,48.410,2.75,68.8,19.06,68.6,3.55,10.55,14.10
730,1135.82,1.503,-221.055,48.452,-96.629,48.452,2.83,71.1,19.45,70.0,4.00,10.30,14.30
731,1137.35,1.533,-219.718,48.497,-97.376,48.497,2.90,73.0,19.84,71.4,4.40,10.55,14.95
732,1138.86,1.502,-218.423,48.539,-98.135,48.539,2.80,75.7,20.21,72.8,4.80,10.30,15.10
733,1140.39,1.530,-217.119,48.580,-98.935,48.580,2.71,79.6,20.57,74.1,5.15,10.10,15.25
734,1141.94,1.556,-215.809,48.620,-99.775,48.620,2.57,84.9,20.91,75.3,5.50,9.90,15.40
735,1143.45,1.512,-214.553,48.658,-100.617,48.658,2.51,93.6,21.02,75.7,5.85,9.75,15.60
736,1144.96,1.507,-213.317,48.696,-101.479,48.696,2.50,107.9,20.84,75.0,6.15,9.65,15.80
737,1146.50,1.539,-212.068,48.734,-102.376,48.734,2.46,132.2,20.12,72.4,6.40,9.55,15.95
738,1148.03,1.530,-210.834,48.775,-103.281,48.775,2.66,179.9,19.19,69.1,6.70,9.50,16.20
739,1149.55,1.515,-209.621,48.812,-104.189,48.812,2.44,307.7,18.26,65.7,6.95,9.45,16.40
740,1151.06,1.513,-208.417,48.840,-105.105,48.840,1.85,1360.0,17.92,64.5,7.20,9.40,16.60
741,1152.56,1.500,-207.227,48.860,-106.017,48.860,1.37,548.0,17.81,64.1,7.45,9.35,16.80
742,1154.11,1.544,-205.997,48.886,-106.952,48.886,1.69,238.9,17.70,63.7,7.70,9.35,17.05
743,1155.64,1.536,-204.766,48.916,-107.869,48.916,1.95,165.1,17.60,63.4,8.00,9.30,17.30
744,1157.17,1.527,-203.530,48.944,-108.765,48.944,1.81,135.4,17.50,63.0,8.35,9.25,17.60
745,1158.68,1.517,-202.290,48.970,-109.639,48.970,1.76,122.1,17.39,62.6,8.70,9.15,17.85
746,1160.19,1.509,-201.045,48.996,-110.491,48.996,1.72,114.7,17.29,62.3,9.05,9.10,18.15
747,1161.75,1.552,-199.755,49.023,-111.352,49.023,1.71,107.5,17.19,61.9,9.45,9.00,18.45
748,1163.29,1.543,-198.461,49.050,-112.192,49.050,1.72,99.3,17.09,61.5,9.85,8.85,18.70
749,1164.82,1.534,-197.163,49.074,-113.008,49.074,1.59,90.1,16.99,61.2,10.25,8.75,19.00
750,1166.35,1.525,-195.860,49.095,-113.799,49.095,1.38,80.8,16.89,60.8,10.75,8.65,19.40
751,1167.86,1.515,-194.550,49.115,-114.560,49.115,1.34,72.5,16.79,60.5,11.25,8.50,19.75
752,1169.37,1.506,-193.232,49.135,-115.289,49.135,1.31,65.5,16.69,60.1,11.75,8.35,20.10
753,1170.92,1.547,-191.861,49.153,-116.007,49.153,1.14,59.1,16.59,59.7,12.30,8.15,20.45
754,1172.45,1.538,-190.481,49.165,-116.686,49.165,0.79,54.1,16.49,59.4,12.80,7.95,20.75
755,1173.98,1.529,-189.090,49.171,-117.321,49.171,0.41,50.1,16.39,59.0,13.40,7.70,21.10
756,1175.50,1.519,-187.690,49.175,-117.909,49.175,0.23,47.0,16.29,58.6,14.00,7.40,21.40
757,1177.01,1.510,-186.278,49.180,-118.446,49.180,0.33,44.5,16.20,58.3,14.60,7.05,21.65
758,1178.52,1.504,-184.855,49.188,-118.931,49.188,0.56,42.8,16.14,58.1,15.25,6.70,21.95
759,1180.06,1.546,-183.376,49.195,-119.378,49.195,0.43,40.9,16.06,57.8,15.95,6.25,22.20
760,1181.60,1.538,-181.888,49.201,-119.768,49.201,0.42,39.5,15.98,57.5,16.65,5.75,22.40
761,1183.13,1.530,-180.393,49.209,-120.097,49.209,0.51,38.7,15.90,57.2,17.25,6.30,23.55
762,1184.65,1.523,-178.894,49.219,-120.363,49.219,0.65,38.5,15.83,57.0,17.80,5.80,23.60
763,1186.17,1.516,-177.392,49.232,-120.566,49.232,0.87,38.7,15.76,56.7,18.25,5.25,23.50
764,1187.68,1.510,-175.888,49.250,-120.705,49.250,1.22,39.9,15.71,56.5,18.60,3.60,22.20
765,1189.19,1.505,-174.385,49.274,-120.786,49.274,1.57,41.5,15.66,56.4,18.90,4.15,23.05
766,1190.69,1.502,-172.884,49.296,-120.815,49.296,1.47,43.4,15.63,56.3,19.10,2.60,21.70
767,1192.23,1.546,-171.338,49.323,-120.787,49.323,1.76,45.6,15.61,56.2,19.15,3.20,22.35
768,1193.78,1.544,-169.797,49.355,-120.706,49.355,2.09,47.9,15.58,56.1,19.05,2.75,21.80
769,1195.32,1.541,-168.262,49.394,-120.576,49.394,2.51,50.0,15.55,56.0,18.90,2.35,21.25
770,1196.86,1.538,-166.735,49.440,-120.397,49.440,3.02,52.1,15.53,55.9,18.70,2.10,20.80
771,1198.39,1.537,-165.215,49.491,-120.176,49.491,3.27,54.1,15.51,55.9,18.45,0.95,19.40
772,1199.93,1.535,-163.703,49.533,-119.917,49.533,2.74,55.7,15.50,55.8,18.05,2.00,20.05
773,1201.46,1.533,-162.200,49.568,-119.616,49.568,2.29,57.2,15.48,55.7,17.55,1.05,18.60
774,1202.99,1.532,-160.707,49.604,-119.270,49.604,2.39,58.6,15.48,55.7,16.85,2.20,19.05
775,1204.53,1.533,-159.224,49.640,-118.887,49.640,2.30,59.6,15.49,55.8,16.10,2.35,18.45
776,1206.06,1.535,-157.747,49.675,-118.467,49.675,2.32,59.8,15.52,55.9,15.30,2.60,17.90
777,1207.60,1.539,-156.278,49.709,-118.010,49.709,2.18,59.6,15.57,56.0,14.50,2.90,17.40
778,1209.14,1.544,-154.817,49.750,-117.515,49.750,2.64,59.6,15.62,56.2,14.50,2.15,16.65
779,1210.65,1.506,-153.404,49.787,-116.996,49.787,2.52,60.3,15.78,56.8,13.65,3.60,17.25
780,1212.18,1.529,-151.984,49.820,-116.431,49.820,2.12,61.6,16.09,57.9,50.15,4.05,54.20
781,1213.69,1.516,-150.592,49.851,-115.831,49.851,2.08,64.9,16.51,59.4,60.70,3.40,64.10
782,1215.20,1.505,-149.226,49.883,-115.200,49.883,2.10,69.7,16.91,60.9,72.80,3.90,76.70
783,1216.74,1.539,-147.842,49.915,-114.528,49.915,2.08,74.7,17.32,62.4,71.50,4.45,75.95
784,1218.27,1.527,-146.482,49.943,-113.835,49.943,1.82,78.7,17.75,63.9,66.65,4.50,71.15
785,1219.77,1.508,-145.151,49.974,-113.125,49.974,2.11,82.0,18.15,65.3,62.20,5.05,67.25
786,1221.32,1.542,-143.803,50.006,-112.377,50.006,2.06,82.4,18.56,66.8,59.40,5.60,65.00
787,1222.84,1.519,-142.488,50.034,-111.616,50.034,1.87,81.7,18.94,68.2,56.85,6.15,63.00
788,1224.38,1.548,-141.163,50.063,-110.816,50.063,1.85,80.3,19.28,69.4,54.35,6.70,61.05
789,1225.90,1.518,-139.880,50.091,-110.006,50.091,1.83,79.6,19.64,70.7,52.10,7.20,59.30
790,1227.45,1.546,-138.590,50.122,-109.153,50.122,2.01,79.2,20.00,72.0,50.40,7.65,58.05
791,1228.96,1.513,-137.344,50.150,-108.296,50.150,1.88,79.6,20.34,73.2,48.85,8.10,56.95
792,1230.50,1.538,-136.093,50.176,-107.401,50.176,1.69,80.2,20.67,74.4,47.40,8.50,55.90
793,1232.00,1.502,-134.888,50.199,-106.504,50.199,1.54,81.5,21.03,75.7,46.05,8.90,54.95
794,1233.53,1.528,-133.682,50.226,-105.567,50.226,1.73,83.2,21.39,77.0,44.70,9.25,53.95
795,1235.08,1.553,-132.474,50.254,-104.591,50.254,1.79,85.3,21.74,78.3,30.85,9.60,40.45
796,1236.60,1.513,-131.313,50.276,-103.620,50.276,1.50,87.3,22.14,79.7,27.25,9.90,37.15
797,1238.14,1.543,-130.146,50.299,-102.610,50.299,1.47,89.6,22.58,81.3,24.05,10.15,34.20
798,1239.65,1.506,-129.025,50.321,-101.605,50.321,1.45,92.2,23.04,82.9,21.30,10.40,31.70
799,1241.18,1.536,-127.899,50.343,-100.560,50.343,1.43,95.2,23.48,84.5,5.55,10.65,16.20
800,1242.75,1.565,-126.769,50.364,-99.477,50.364,1.33,99.5,23.91,86.1,5.30,10.85,16.15
801,1244.27,1.522,-125.687,50.382,-98.407,50.382,1.22,106.4,24.37,87.7,5.10,11.05,16.15
802,1245.82,1.550,-124.603,50.403,-97.300,50.403,1.34,115.9,24.80,89.3,4.90,11.20,16.10
803,1247.32,1.503,-123.567,50.423,-96.212,50.423,1.33,128.9,25.26,91.0,4.70,11.35,16.05
804,1248.85,1.528,-122.527,50.445,-95.093,50.445,1.42,146.4,25.64,92.3,4.55,11.50,16.05
805,1250.40,1.551,-121.481,50.463,-93.947,50.463,1.21,166.7,26.08,93.9,4.40,11.60,16.00
806,1251.98,1.577,-120.429,50.481,-92.773,50.481,1.09,188.5,26.45,95.2,4.30,11.70,16.00
807,1253.50,1.522,-119.422,50.497,-91.632,50.497,1.06,213.0,26.88,96.8,4.15,11.80,15.95
808,1255.04,1.545,-118.409,50.516,-90.466,50.516,1.27,238.0,27.29,98.2,4.05,11.90,15.95
809,1256.61,1.569,-117.387,50.536,-89.275,50.536,1.25,254.9,27.72,99.8,4.00,12.00,16.00
810,1258.12,1.505,-116.413,50.553,-88.129,50.553,1.16,265.1,28.10,101.1,3.90,12.05,15.95
811,1259.65,1.530,-115.428,50.572,-86.958,50.572,1.21,265.6,28.52,102.7,3.80,12.10,15.90
812,1261.20,1.549,-114.438,50.589,-85.767,50.589,1.12,255.3,28.88,104.0,3.70,12.15,15.85
813,1262.77,1.570,-113.440,50.606,-84.554,50.606,1.08,237.3,29.25,105.3,3.60,12.20,15.80
814,1264.27,1.502,-112.493,50.622,-83.388,50.622,1.07,221.2,29.64,106.7,3.50,12.25,15.75
815,1265.79,1.523,-111.541,50.640,-82.199,50.640,1.13,207.1,30.06,108.2,3.40,12.95,16.35
816,1267.34,1.542,-110.587,50.658,-80.987,50.658,1.21,196.6,30.41,109.5,3.30,12.95,16.25
817,1268.90,1.561,-109.632,50.676,-79.754,50.676,1.15,188.4,30.78,110.8,3.25,12.95,16.20
818,1270.47,1.579,-108.676,50.694,-78.497,50.694,1.14,183.0,31.14,112.1,3.20,12.95,16.15
819,1271.98,1.502,-107.776,50.710,-77.294,50.710,1.09,180.7,31.46,113.2,3.15,12.95,16.10
820,1273.50,1.518,-106.877,50.727,-76.070,50.727,1.06,180.1,31.79,114.4,3.15,12.90,16.05
821,1275.03,1.535,-105.979,50.742,-74.826,50.742,1.02,181.7,32.14,115.7,3.10,12.85,15.95
822,1276.58,1.545,-105.086,50.756,-73.565,50.756,0.93,187.6,32.17,115.8,3.10,12.80,15.90
823,1278.12,1.543,-104.206,50.768,-72.298,50.768,0.73,200.5,32.12,115.6,3.15,12.75,15.90
824,1279.66,1.540,-103.337,50.777,-71.026,50.777,0.60,221.6,32.06,115.4,3.15,12.65,15.80
825,1281.20,1.538,-102.481,50.788,-69.749,50.788,0.71,256.9,32.01,115.3,3.20,12.60,15.80
826,1282.73,1.535,-101.633,50.800,-68.469,50.800,0.81,312.7,31.96,115.1,3.25,12.50,15.75
827,1284.27,1.538,-100.790,50.815,-67.183,50.815,0.95,395.1,32.13,115.7,3.30,12.40,15.70
828,1285.82,1.549,-99.946,50.830,-65.885,50.830,0.95,515.4,32.41,116.7,3.40,12.30,15.70
829,1287.38,1.563,-99.097,50.844,-64.573,50.844,0.90,691.1,32.68,117.7,3.45,12.15,15.60
830,1288.96,1.575,-98.244,50.858,-63.249,50.858,0.91,943.9,32.93,118.5,3.50,12.05,15.55
831,1290.54,1.588,-97.386,50.871,-61.912,50.871,0.84,1289.4,33.21,119.6,3.60,11.90,15.50
832,1292.04,1.501,-96.576,50.883,-60.649,50.883,0.79,1754.7,33.46,120.5,3.65,11.80,15.45
833,1293.56,1.511,-95.762,50.896,-59.376,50.896,0.83,2000.0,33.68,121.2,3.20,11.70,14.90
834,1295.08,1.522,-94.942,50.906,-58.094,50.906,0.68,2000.0,33.95,122.2,2.70,11.55,14.25
835,1296.61,1.533,-94.117,50.917,-56.801,50.917,0.72,2000.0,34.20,123.1,2.15,11.45,13.60
836,1298.16,1.545,-93.286,50.928,-55.499,50.928,0.71,2000.0,34.44,124.0,1.65,11.35,13.00
837,1299.71,1.556,-92.449,50.937,-54.187,50.937,0.59,2000.0,34.68,124.8,3.40,11.20,14.60
838,1301.28,1.566,-91.607,50.943,-52.867,50.943,0.35,2000.0,34.92,125.7,3.50,11.10,14.60
839,1302.85,1.577,-90.760,50.945,-51.537,50.945,0.11,2000.0,35.15,126.5,3.60,11.00,14.60
840,1304.44,1.588,-89.907,50.944,-50.198,50.944,-0.03,2000.0,35.40,127.4,3.75,10.85,14.60
841,1306.04,1.600,-89.048,50.943,-48.848,50.943,-0.05,2000.0,35.68,128.4,3.85,10.75,14.60
842,1307.55,1.504,-88.240,50.944,-47.579,50.944,0.07,2000.0,35.92,129.3,3.95,10.65,14.60
843,1309.06,1.514,-87.428,50.948,-46.302,50.948,0.22,2000.0,36.14,130.1,4.05,10.55,14.60
844,1310.58,1.523,-86.611,50.952,-45.017,50.952,0.28,2000.0,36.36,130.9,4.15,10.45,14.60
845,1312.12,1.532,-85.790,50.955,-43.724,50.955,0.20,2000.0,36.59,131.7,4.25,10.35,14.60
846,1313.66,1.541,-84.964,50.957,-42.422,50.957,0.13,2000.0,36.80,132.5,4.35,10.25,14.60
847,1315.21,1.551,-84.133,50.957,-41.113,50.957,-0.02,2000.0,37.03,133.3,4.45,10.15,14.60
848,1316.77,1.560,-83.298,50.955,-39.795,50.955,-0.14,2000.0,37.25,134.1,2.85,10.05,12.90
849,1318.34,1.570,-82.457,50.952,-38.470,50.952,-0.18,2000.0,37.49,135.0,2.95,9.95,12.90
850,1319.92,1.580,-81.612,50.949,-37.135,50.949,-0.16,2000.0,37.71,135.8,3.05,9.85,12.90
851,1321.51,1.589,-80.761,50.946,-35.793,50.946,-0.20,2000.0,37.95,136.6,3.15,9.70,12.85
852,1323.10,1.599,-79.906,50.942,-34.442,50.942,-0.23,2000.0,38.14,137.3,3.25,9.60,12.85
853,1324.71,1.607,-79.047,50.936,-33.084,50.936,-0.39,2000.0,38.37,138.1,3.35,9.50,12.85
854,1326.21,1.501,-78.244,50.928,-31.816,50.928,-0.51,2000.0,38.58,138.9,3.45,9.45,12.90
855,1327.72,1.509,-77.437,50.920,-30.541,50.920,-0.53,2000.0,38.77,139.6,3.50,9.35,12.85
856,1329.24,1.517,-76.626,50.911,-29.259,50.911,-0.60,2000.0,38.98,140.3,3.60,9.25,12.85
857,1330.76,1.525,-75.810,50.901,-27.971,50.901,-0.64,2000.0,39.21,141.1,3.70,9.15,12.85
858,1332.30,1.534,-74.990,50.891,-26.675,50.891,-0.66,2000.0,39.43,142.0,3.75,9.05,12.80
859,1333.84,1.542,-74.166,50.882,-25.372,50.882,-0.61,2000.0,39.62,142.6,3.85,9.00,12.85
860,1335.39,1.550,-73.337,50.872,-24.062,50.872,-0.66,2000.0,39.84,143.4,3.95,8.90,12.85
861,1336.95,1.558,-72.504,50.861,-22.746,50.861,-0.67,2000.0,40.03,144.1,4.05,8.80,12.85
862,1338.51,1.565,-71.668,50.848,-21.423,50.848,-0.82,2000.0,40.24,144.9,4.10,8.70,12.80
863,1340.09,1.574,-70.827,50.834,-20.093,50.834,-0.93,2000.0,40.45,145.6,4.20,8.65,12.85
864,1341.67,1.581,-69.982,50.817,-18.756,50.817,-1.05,2000.0,40.62,146.2,4.30,8.55,12.85
865,1343.26,1.589,-69.134,50.798,-17.413,50.798,-1.20,2000.0,40.86,147.1,4.40,8.45,12.85
866,1344.85,1.598,-68.281,50.779,-16.062,50.779,-1.23,2000.0,41.05,147.8,4.45,8.35,12.80
867,1346.46,1.605,-67.424,50.758,-14.704,50.758,-1.26,2000.0,41.26,148.6,4.55,8.30,12.85
868,1348.07,1.614,-66.563,50.739,-13.339,50.739,-1.22,2000.0,41.48,149.3,4.65,8.20,12.85
869,1349.70,1.622,-65.698,50.719,-11.967,50.719,-1.21,2000.0,41.69,150.1,4.70,8.10,12.80
870,1351.20,1.504,-64.896,50.701,-10.695,50.701,-1.21,2000.0,41.85,150.7,4.80,7.40,12.20
871,1352.71,1.511,-64.091,50.681,-9.417,50.681,-1.30,2000.0,42.07,151.4,4.90,7.30,12.20
872,1354.23,1.518,-63.282,50.661,-8.132,50.661,-1.32,2000.0,42.23,152.0,4.95,7.20,12.15
873,1355.75,1.523,-62.470,50.640,-6.843,50.640,-1.42,2000.0,42.40,152.6,4.90,7.15,12.05
874,1357.28,1.531,-61.655,50.617,-5.548,50.617,-1.50,2000.0,42.62,153.4,5.00,7.05,12.05
875,1358.82,1.538,-60.837,50.594,-4.246,50.594,-1.45,2000.0,42.81,154.1,5.10,6.95,12.05
876,1360.36,1.545,-60.014,50.574,-2.939,50.574,-1.35,2000.0,43.01,154.8,5.15,6.85,12.00
877,1361.92,1.552,-59.188,50.553,-1.625,50.553,-1.31,2000.0,43.20,155.5,5.25,6.80,12.05
878,1363.47,1.556,-58.360,50.533,-0.308,50.533,-1.31,2000.0,43.21,155.5,5.30,6.70,12.00
879,1365.03,1.555,-57.533,50.510,1.008,50.510,-1.47,2000.0,43.16,155.4,5.40,6.60,12.00
880,1366.58,1.553,-56.707,50.487,2.323,50.487,-1.46,2000.0,43.13,155.3,5.45,6.50,11.95
881,1368.13,1.552,-55.882,50.465,3.637,50.465,-1.45,2000.0,43.08,155.1,5.50,6.40,11.90
882,1369.68,1.550,-55.058,50.443,4.950,50.443,-1.42,2000.0,43.04,155.0,5.55,6.30,11.85
883,1371.23,1.549,-54.234,50.421,6.262,50.421,-1.40,2000.0,43.01,154.8,5.65,9.10,14.75
884,1372.78,1.548,-53.412,50.399,7.573,50.399,-1.43,2000.0,42.96,154.7,5.70,19.75,25.45
885,1374.33,1.547,-52.591,50.377,8.884,50.377,-1.41,2000.0,43.03,154.9,5.75,18.10,23.85
886,1375.88,1.552,-51.767,50.355,10.199,50.355,-1.44,2000.0,43.18,155.5,5.80,16.40,22.20
887,1377.44,1.558,-50.941,50.334,11.519,50.334,-1.37,2000.0,43.33,156.0,5.85,14.75,20.60
888,1379.00,1.563,-50.113,50.313,12.845,50.313,-1.31,2000.0,43.49,156.6,5.90,13.10,19.00
889,1380.57,1.569,-49.282,50.294,14.175,50.294,-1.22,2000.0,43.65,157.2,5.95,11.40,17.35
890,1382.14,1.574,-48.449,50.276,15.511,50.276,-1.16,2000.0,43.79,157.7,6.00,9.70,15.70
891,1383.72,1.579,-47.614,50.258,16.851,50.258,-1.16,2000.0,43.94,158.2,6.05,8.00,14.05
892,1385.31,1.585,-46.776,50.239,18.197,50.239,-1.15,2000.0,44.10,158.7,6.05,6.30,12.35
893,1386.90,1.591,-45.937,50.221,19.548,50.221,-1.16,2000.0,44.26,159.3,6.10,5.05,11.15
894,1388.49,1.596,-45.095,50.202,20.903,50.202,-1.17,2000.0,44.38,159.8,6.15,4.95,11.10
895,1390.09,1.600,-44.251,50.182,22.263,50.182,-1.29,2000.0,44.52,160.3,6.20,4.85,11.05
896,1391.70,1.606,-43.405,50.160,23.628,50.160,-1.34,2000.0,44.69,160.9,6.25,4.70,10.95
897,1393.31,1.612,-42.556,50.139,24.998,50.139,-1.31,2000.0,44.84,161.4,6.30,4.60,10.90
898,1394.93,1.617,-41.706,50.118,26.374,50.118,-1.31,2000.0,44.98,161.9,6.30,4.50,10.80
899,1396.55,1.622,-40.854,50.097,27.754,50.097,-1.31,2000.0,45.13,162.5,6.35,4.35,10.70
900,1398.18,1.628,-40.000,50.076,29.139,50.076,-1.30,2000.0,45.28,163.0,6.40,4.25,10.65
901,1399.81,1.633,-39.144,50.056,30.530,50.056,-1.22,2000.0,45.42,163.5,6.40,4.10,10.50
902,1401.31,1.502,-38.358,50.039,31.809,50.039,-1.13,2000.0,45.57,164.1,6.45,4.00,10.45
903,1402.82,1.506,-37.571,50.023,33.093,50.023,-1.02,2000.0,45.70,164.5,6.45,3.90,10.35
904,1404.33,1.510,-36.782,50.008,34.381,50.008,-0.99,2000.0,45.82,165.0,6.50,3.80,10.30
905,1405.84,1.515,-35.991,49.993,35.673,49.993,-1.03,2000.0,45.97,165.5,6.55,3.70,10.25
906,1407.36,1.519,-35.199,49.977,36.969,49.977,-1.05,2000.0,46.10,165.9,6.55,3.60,10.15
907,1408.89,1.523,-34.406,49.960,38.269,49.960,-1.11,2000.0,46.21,166.3,6.60,3.50,10.10
908,1410.41,1.528,-33.610,49.941,39.573,49.941,-1.22,2000.0,46.36,166.9,10.10,3.35,13.45
909,1411.95,1.532,-32.814,49.922,40.882,49.922,-1.23,2000.0,46.49,167.4,27.30,3.25,30.55
910,1413.48,1.537,-32.015,49.903,42.195,49.903,-1.26,2000.0,46.63,167.9,27.20,3.15,30.35
911,1415.02,1.541,-31.216,49.883,43.512,49.883,-1.27,1987.3,46.76,168.3,26.55,3.05,29.60
912,1416.57,1.545,-30.415,49.864,44.834,49.864,-1.24,1858.2,46.88,168.8,25.90,2.95,28.85
913,1418.12,1.550,-29.613,49.845,46.160,49.845,-1.25,1745.3,47.03,169.3,25.25,2.85,28.10
914,1419.67,1.554,-28.810,49.826,47.491,49.826,-1.21,1642.7,47.16,169.8,24.60,2.75,27.35
915,1421.23,1.558,-28.007,49.808,48.825,49.808,-1.18,1558.8,47.27,170.2,23.95,2.70,26.65
916,1422.79,1.562,-27.202,49.788,50.164,49.788,-1.25,1466.5,47.41,170.7,23.30,2.60,25.90
917,1424.36,1.567,-26.396,49.769,51.508,49.769,-1.21,1391.4,47.54,171.1,22.65,2.55,25.20
918,1425.93,1.571,-25.590,49.751,52.857,49.751,-1.20,1325.7,47.68,171.6,22.00,2.50,24.50
919,1427.51,1.576,-24.783,49.732,54.210,49.732,-1.16,1278.3,47.80,172.1,21.35,2.45,23.80
920,1429.09,1.580,-23.976,49.714,55.568,49.714,-1.16,1249.0,47.93,172.6,20.70,2.40,23.10
921,1430.67,1.584,-23.169,49.696,56.931,49.696,-1.12,1239.3,48.05,173.0,20.05,2.35,22.40
922,1432.26,1.588,-22.361,49.680,58.297,49.680,-1.02,1220.8,48.17,173.4,19.40,2.35,21.75
923,1433.85,1.592,-21.553,49.664,59.669,49.664,-1.01,1200.0,48.32,174.0,18.75,2.30,21.05
924,1435.45,1.596,-20.745,49.648,61.045,49.648,-0.97,1162.9,48.38,174.2,18.25,14.95,33.20
925,1437.05,1.599,-19.936,49.630,62.425,49.630,-1.18,1104.1,48.53,174.7,18.25,15.10,33.35
926,1438.65,1.604,-19.127,49.610,63.810,49.610,-1.22,1043.4,48.68,175.2,18.25,15.20,33.45
927,1440.26,1.609,-18.318,49.591,65.201,49.591,-1.19,993.3,48.83,175.8,18.25,15.30,33.55
928,1441.87,1.614,-17.510,49.573,66.597,49.573,-1.14,941.0,48.95,176.2,18.25,15.40,33.65
929,1443.49,1.618,-16.701,49.554,67.998,49.554,-1.15,887.6,49.07,176.7,18.25,15.50,33.75
930,1445.11,1.622,-15.893,49.534,69.404,49.534,-1.21,830.1,49.20,177.1,18.25,15.55,33.80
931,1446.74,1.626,-15.086,49.514,70.814,49.514,-1.27,768.5,49.31,177.5,18.25,15.60,33.85
932,1448.37,1.630,-14.279,49.492,72.230,49.492,-1.30,708.2,49.43,178.0,18.25,15.70,33.95
933,1450.00,1.634,-13.474,49.471,73.651,49.471,-1.28,662.9,49.56,178.4,18.25,15.75,34.00
934,1451.64,1.638,-12.670,49.452,75.078,49.452,-1.19,641.0,49.70,178.9,18.30,15.80,34.10
935,1453.28,1.642,-11.868,49.435,76.511,49.435,-1.04,646.6,49.82,179.3,18.30,15.85,34.15
936,1454.93,1.646,-11.069,49.420,77.950,49.420,-0.91,677.7,49.94,179.8,18.35,15.90,34.25
